                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.3315,                0.79604,                  1.288,                0.95821,                 0.9579,                0.96887,                 0.5296,                 1.5437,                0.63625,                 1.2705,             0.00032646,             0.00032646,             0.00032646
                    155,                 1.3204,                0.79124,                 1.2932,                0.96204,                0.95891,                0.97117,                0.54582,                 1.5007,                0.62969,                   1.26,             0.00032301,             0.00032301,             0.00032301
                    156,                 1.3077,                0.80038,                 1.2729,                0.96568,                0.95895,                0.97288,                0.54153,                 1.4974,                0.62721,                 1.2587,             0.00031956,             0.00031956,             0.00031956
                    157,                 1.2844,                0.78116,                 1.2788,                0.95763,                0.96963,                0.97081,                0.54721,                 1.4646,                0.63288,                 1.2485,              0.0003161,              0.0003161,              0.0003161
                    158,                 1.3194,                0.81242,                 1.2802,                0.96033,                0.96408,                0.96944,                0.53658,                 1.5332,                0.63991,                 1.2749,             0.00031265,             0.00031265,             0.00031265
                    159,                 1.3395,                0.79959,                 1.2726,                0.95138,                0.96787,                0.97151,                0.54699,                 1.5022,                0.62976,                 1.2499,             0.00030921,             0.00030921,             0.00030921
                    160,                  1.315,                0.80092,                 1.2915,                0.96123,                0.95621,                0.97123,                0.55863,                 1.4371,                0.62067,                  1.239,             0.00030576,             0.00030576,             0.00030576
                    161,                 1.3205,                0.79803,                 1.2921,                0.96347,                0.95317,                0.97123,                0.52092,                 1.5765,                  0.645,                 1.2732,             0.00030232,             0.00030232,             0.00030232
                    162,                 1.2919,                0.77473,                 1.2624,                0.96439,                0.94526,                 0.9663,                 0.5068,                 1.6241,                0.65272,                 1.2987,             0.00029889,             0.00029889,             0.00029889
                    163,                  1.288,                0.77947,                 1.2665,                0.96513,                0.94993,                0.96721,                0.53315,                 1.5281,                0.63643,                 1.2693,             0.00029545,             0.00029545,             0.00029545
                    164,                 1.2657,                0.76053,                 1.2413,                0.95809,                0.96255,                0.96903,                0.56035,                  1.425,                 0.6201,                 1.2362,             0.00029203,             0.00029203,             0.00029203
                    165,                 1.2654,                0.73789,                 1.2467,                0.95242,                0.96419,                0.97185,                0.55813,                 1.4437,                0.61859,                 1.2412,              0.0002886,              0.0002886,              0.0002886
                    166,                 1.2778,                0.76434,                 1.2651,                0.95467,                0.97109,                0.97213,                0.54005,                 1.5023,                0.62078,                 1.2544,             0.00028519,             0.00028519,             0.00028519
                    167,                 1.2992,                0.76868,                 1.2787,                0.96228,                0.97107,                0.97395,                0.53973,                 1.5145,                0.62158,                 1.2596,             0.00028177,             0.00028177,             0.00028177
                    168,                 1.2589,                0.76347,                  1.252,                0.95816,                0.96744,                0.97319,                0.55317,                 1.4688,                 0.6207,                   1.25,             0.00027837,             0.00027837,             0.00027837
                    169,                 1.3252,                0.78822,                 1.2749,                0.96212,                 0.9668,                0.97483,                0.55436,                 1.4645,                0.61893,                 1.2518,             0.00027497,             0.00027497,             0.00027497
                    170,                 1.3324,                0.80525,                 1.2748,                0.95966,                0.96947,                0.98014,                0.56419,                 1.4369,                0.61133,                 1.2441,             0.00027158,             0.00027158,             0.00027158
                    171,                 1.2988,                0.78395,                 1.2728,                0.95594,                0.97965,                0.97945,                0.57472,                 1.4041,                0.59811,                  1.233,             0.00026819,             0.00026819,             0.00026819
                    172,                 1.2655,                0.75168,                 1.2501,                0.96247,                0.97232,                0.98114,                0.56826,                 1.4062,                0.59761,                 1.2194,             0.00026481,             0.00026481,             0.00026481
                    173,                 1.2888,                0.76323,                 1.2665,                0.95674,                0.97205,                0.97043,                0.53295,                 1.5387,                 0.6212,                 1.2596,             0.00026144,             0.00026144,             0.00026144
                    174,                 1.2604,                0.72633,                 1.2348,                0.95763,                0.97281,                 0.9761,                0.55688,                  1.446,                0.60418,                 1.2334,             0.00025808,             0.00025808,             0.00025808
                    175,                 1.2659,                 0.7536,                 1.2589,                0.95844,                0.97241,                0.97573,                0.56281,                 1.4333,                0.59658,                 1.2327,             0.00025473,             0.00025473,             0.00025473
                    176,                 1.2823,                0.76438,                  1.253,                0.96046,                0.97175,                0.97395,                0.56007,                 1.4485,                0.60304,                 1.2305,             0.00025138,             0.00025138,             0.00025138
                    177,                  1.308,                0.77445,                 1.2741,                0.95237,                0.95493,                0.96422,                0.50953,                 1.6111,                0.64401,                 1.2914,             0.00024805,             0.00024805,             0.00024805
                    178,                 1.2826,                0.75564,                 1.2459,                 0.9546,                0.95296,                0.96089,                0.53043,                 1.5584,                 0.6325,                 1.2713,             0.00024472,             0.00024472,             0.00024472
                    179,                 1.2659,                0.75486,                 1.2315,                0.96702,                0.96795,                0.97648,                0.57269,                 1.4188,                0.60325,                 1.2165,             0.00024141,             0.00024141,             0.00024141
                    180,                 1.2822,                0.75987,                 1.2619,                0.96301,                0.96974,                0.97227,                0.57445,                 1.3921,                0.58705,                 1.2124,              0.0002381,              0.0002381,              0.0002381
                    181,                 1.2544,                0.73898,                 1.2496,                 0.9591,                0.96669,                0.96773,                0.53662,                 1.5061,                0.60966,                 1.2443,             0.00023481,             0.00023481,             0.00023481
                    182,                 1.2977,                0.75701,                 1.2808,                0.95675,                0.96622,                 0.9658,                0.52449,                 1.5501,                0.62209,                 1.2652,             0.00023153,             0.00023153,             0.00023153
                    183,                 1.2746,                 0.7751,                 1.2757,                0.96173,                0.96963,                0.97033,                0.55003,                 1.5002,                0.60869,                 1.2497,             0.00022825,             0.00022825,             0.00022825
                    184,                 1.2779,                0.76089,                 1.2611,                0.96595,                0.97206,                0.97654,                0.56881,                 1.4264,                0.59439,                 1.2196,               0.000225,               0.000225,               0.000225
                    185,                 1.2646,                0.72142,                 1.2396,                 0.9644,                0.97859,                0.98138,                0.56786,                 1.4124,                0.59026,                 1.2148,             0.00022175,             0.00022175,             0.00022175
                    186,                 1.2527,                0.75635,                 1.2431,                0.96736,                0.96947,                  0.979,                0.55498,                 1.4446,                0.60086,                 1.2245,             0.00021851,             0.00021851,             0.00021851
                    187,                 1.2951,                0.76931,                 1.2641,                0.97022,                0.97565,                0.98164,                0.55507,                 1.4436,                0.60045,                 1.2184,             0.00021529,             0.00021529,             0.00021529
                    188,                 1.2256,                0.72465,                 1.2212,                0.96712,                0.97886,                0.98137,                0.56651,                 1.4266,                0.59715,                 1.2134,             0.00021209,             0.00021209,             0.00021209
                    189,                 1.2504,                0.73167,                 1.2254,                0.96927,                0.97979,                0.98336,                0.56849,                 1.4318,                0.59863,                 1.2224,             0.00020889,             0.00020889,             0.00020889
                    190,                 1.2441,                0.74714,                 1.2187,                0.96431,                0.97811,                0.97956,                0.56644,                 1.4282,                0.59583,                 1.2231,             0.00020571,             0.00020571,             0.00020571
                    191,                 1.2541,                0.72181,                 1.2407,                0.97036,                0.97365,                0.97592,                0.56009,                 1.4588,                0.59756,                  1.237,             0.00020254,             0.00020254,             0.00020254
                    192,                 1.2487,                0.72415,                 1.2442,                0.97136,                0.97582,                0.97587,                0.56052,                 1.4356,                0.59471,                 1.2294,             0.00019939,             0.00019939,             0.00019939
                    193,                 1.2198,                0.70597,                 1.2202,                0.96947,                0.97839,                0.97746,                0.56678,                  1.406,                 0.5852,                 1.2199,             0.00019626,             0.00019626,             0.00019626
                    194,                 1.2306,                0.71625,                 1.2327,                0.96634,                0.97618,                0.97395,                0.56153,                 1.4573,                0.57769,                 1.2229,             0.00019314,             0.00019314,             0.00019314
                    195,                 1.2169,                 0.7077,                  1.211,                0.96349,                0.97572,                0.97324,                0.54969,                 1.4922,                0.58787,                 1.2321,             0.00019003,             0.00019003,             0.00019003
                    196,                 1.2481,                0.71672,                 1.2195,                0.96326,                0.97815,                0.97671,                0.55665,                 1.4489,                0.58428,                 1.2198,             0.00018694,             0.00018694,             0.00018694
                    197,                 1.2336,                0.72931,                 1.2309,                0.96533,                0.97916,                0.97727,                0.57002,                 1.3964,                0.57594,                 1.2111,             0.00018387,             0.00018387,             0.00018387
                    198,                 1.2386,                0.73033,                 1.2459,                0.96974,                0.97873,                0.97904,                0.56228,                 1.4089,                0.57648,                 1.2156,             0.00018082,             0.00018082,             0.00018082
                    199,                   1.25,                0.72621,                 1.2381,                0.96801,                0.97687,                0.97584,                0.54822,                 1.4517,                0.58246,                 1.2278,             0.00017778,             0.00017778,             0.00017778
                    200,                  1.275,                0.71973,                 1.2374,                0.96736,                0.97155,                0.97453,                0.56672,                 1.4061,                0.57722,                 1.2161,             0.00017476,             0.00017476,             0.00017476
                    201,                 1.2045,                0.69742,                  1.202,                0.96413,                0.97534,                0.97333,                0.56716,                 1.3969,                0.57272,                 1.2154,             0.00017175,             0.00017175,             0.00017175
                    202,                  1.242,                0.70449,                 1.2423,                0.96493,                0.97683,                0.97428,                0.57183,                 1.3967,                0.56946,                 1.2143,             0.00016877,             0.00016877,             0.00016877
                    203,                 1.2562,                0.71534,                 1.2458,                 0.9676,                0.97055,                0.97293,                0.55724,                   1.44,                0.57944,                 1.2169,              0.0001658,              0.0001658,              0.0001658
                    204,                 1.2489,                0.70766,                 1.2357,                0.96983,                0.96484,                0.96949,                0.53205,                 1.5307,                0.59762,                 1.2487,             0.00016285,             0.00016285,             0.00016285
                    205,                 1.2735,                0.73562,                 1.2445,                0.97266,                0.97118,                0.97759,                0.54964,                 1.4751,                0.58855,                 1.2262,             0.00015992,             0.00015992,             0.00015992
                    206,                 1.2494,                0.71798,                 1.2399,                0.97465,                0.97586,                0.98062,                0.57333,                 1.4082,                0.57663,                 1.2107,             0.00015701,             0.00015701,             0.00015701
                    207,                 1.2662,                0.76606,                 1.2621,                0.97228,                 0.9751,                0.97898,                 0.5774,                 1.4102,                0.57893,                 1.2051,             0.00015412,             0.00015412,             0.00015412
                    208,                 1.2277,                0.72035,                 1.2304,                0.97174,                0.97397,                0.97926,                0.57597,                 1.4202,                0.58029,                 1.2092,             0.00015125,             0.00015125,             0.00015125
                    209,                 1.2588,                 0.7501,                 1.2601,                0.97234,                0.97542,                 0.9811,                0.57812,                 1.4134,                0.58182,                 1.2068,             0.00014841,             0.00014841,             0.00014841
                    210,                 1.1982,                0.70554,                 1.2082,                0.97349,                0.97645,                0.98324,                0.58125,                 1.3942,                 0.5746,                 1.1994,             0.00014558,             0.00014558,             0.00014558
                    211,                 1.2517,                0.71912,                 1.2431,                0.97696,                0.97323,                0.98034,                0.57568,                 1.4221,                0.57902,                 1.2059,             0.00014277,             0.00014277,             0.00014277
                    212,                 1.2093,                0.68407,                 1.2258,                0.97164,                0.97057,                0.97943,                0.56562,                 1.4699,                0.59214,                 1.2186,             0.00013998,             0.00013998,             0.00013998
                    213,                 1.2218,                0.70252,                 1.2016,                0.97726,                0.97432,                0.98231,                0.57435,                 1.4377,                 0.5798,                  1.207,             0.00013722,             0.00013722,             0.00013722
                    214,                 1.2156,                0.70709,                 1.2317,                0.97704,                0.97549,                0.98331,                0.58063,                 1.4004,                0.56982,                 1.2006,             0.00013447,             0.00013447,             0.00013447
                    215,                 1.2018,                0.69829,                 1.2095,                0.97355,                0.97849,                   0.98,                0.58484,                 1.3786,                0.56262,                 1.2019,             0.00013175,             0.00013175,             0.00013175
                    216,                 1.2239,                0.69758,                 1.2207,                0.97334,                  0.976,                0.97929,                 0.5707,                 1.4216,                0.57156,                 1.2109,             0.00012906,             0.00012906,             0.00012906
                    217,                 1.2229,                0.71294,                 1.2097,                0.97136,                0.97862,                0.97898,                0.55886,                 1.4754,                0.58331,                 1.2287,             0.00012638,             0.00012638,             0.00012638
                    218,                 1.2295,                0.70523,                 1.2433,                0.97847,                0.97111,                0.98179,                0.58161,                  1.414,                0.56861,                 1.2044,             0.00012373,             0.00012373,             0.00012373
                    219,                 1.1929,                0.66611,                 1.2258,                0.97605,                0.97055,                0.98043,                 0.5861,                 1.3873,                 0.5603,                 1.1904,              0.0001211,              0.0001211,              0.0001211
                    220,                 1.2152,                0.69554,                 1.2197,                0.97484,                0.97221,                0.98002,                0.57576,                 1.4246,                0.56704,                 1.1982,             0.00011849,             0.00011849,             0.00011849
                    221,                 1.1971,                0.67097,                 1.2068,                0.97129,                0.96842,                0.97849,                0.57003,                 1.4526,                0.57359,                 1.2049,             0.00011591,             0.00011591,             0.00011591
                    222,                 1.1951,                0.67758,                 1.2042,                0.96916,                0.96945,                0.97711,                0.56625,                 1.4666,                0.57204,                 1.2104,             0.00011335,             0.00011335,             0.00011335
                    223,                 1.2151,                0.70114,                 1.2126,                0.97355,                0.97296,                0.98014,                0.58255,                 1.3969,                 0.5568,                 1.1928,             0.00011082,             0.00011082,             0.00011082
                    224,                  1.195,                0.68113,                 1.2042,                0.97257,                0.97283,                0.98159,                 0.5906,                 1.3676,                0.55127,                 1.1895,             0.00010831,             0.00010831,             0.00010831
                    225,                   1.18,                 0.6877,                 1.1858,                 0.9714,                0.97888,                0.98238,                0.58848,                 1.3744,                0.55523,                 1.1924,             0.00010583,             0.00010583,             0.00010583
                    226,                 1.2049,                0.68484,                 1.2233,                0.97076,                0.97718,                0.98113,                0.58011,                 1.3985,                0.55649,                 1.1995,             0.00010337,             0.00010337,             0.00010337
                    227,                 1.1558,                0.66381,                 1.2039,                0.97124,                 0.9779,                0.98106,                0.58044,                 1.3956,                0.55519,                 1.1952,             0.00010094,             0.00010094,             0.00010094
                    228,                 1.2007,                0.67314,                  1.215,                0.97219,                0.97301,                0.98063,                0.59117,                 1.3657,                0.54899,                 1.1851,             9.8535e-05,             9.8535e-05,             9.8535e-05
                    229,                  1.235,                0.69837,                 1.2204,                 0.9688,                0.97686,                0.98089,                0.59234,                 1.3597,                0.54783,                 1.1838,             9.6155e-05,             9.6155e-05,             9.6155e-05
                    230,                 1.2106,                0.68904,                 1.2133,                0.97048,                0.97623,                 0.9824,                0.59506,                 1.3556,                0.54528,                 1.1832,             9.3802e-05,             9.3802e-05,             9.3802e-05
                    231,                 1.2023,                0.69279,                 1.2158,                0.97607,                0.97661,                0.98314,                0.59131,                  1.375,                0.54469,                 1.1906,             9.1475e-05,             9.1475e-05,             9.1475e-05
                    232,                 1.2033,                0.68185,                 1.1887,                0.97652,                0.97761,                0.98312,                0.58088,                 1.4021,                0.55155,                 1.1999,             8.9175e-05,             8.9175e-05,             8.9175e-05
                    233,                 1.1979,                0.68473,                 1.1908,                0.97952,                 0.9776,                0.98334,                0.59076,                 1.3648,                0.54653,                 1.1894,             8.6902e-05,             8.6902e-05,             8.6902e-05
                    234,                 1.1935,                0.68128,                 1.1994,                 0.9786,                0.97807,                0.98307,                0.59538,                 1.3525,                0.54609,                 1.1852,             8.4656e-05,             8.4656e-05,             8.4656e-05
                    235,                 1.1941,                 0.6782,                 1.2018,                0.97544,                0.97918,                0.98257,                0.59442,                 1.3545,                0.54598,                 1.1842,             8.2438e-05,             8.2438e-05,             8.2438e-05
                    236,                 1.1963,                0.68973,                 1.2081,                0.97742,                0.97782,                0.98194,                0.58824,                 1.3819,                0.54825,                 1.1893,             8.0249e-05,             8.0249e-05,             8.0249e-05
                    237,                 1.1903,                0.67256,                 1.1854,                0.97611,                0.97825,                0.98181,                0.58929,                 1.3737,                0.54347,                 1.1845,             7.8087e-05,             7.8087e-05,             7.8087e-05
                    238,                  1.168,                0.66975,                   1.21,                0.97211,                 0.9805,                0.98102,                0.59671,                 1.3511,                0.53945,                 1.1796,             7.5953e-05,             7.5953e-05,             7.5953e-05
                    239,                 1.1674,                0.64023,                 1.1778,                0.97385,                0.98147,                0.98244,                0.59591,                 1.3562,                0.54142,                 1.1795,             7.3849e-05,             7.3849e-05,             7.3849e-05
                    240,                 1.2014,                0.69081,                 1.2238,                0.97549,                0.97981,                0.98241,                0.59318,                 1.3629,                 0.5416,                 1.1786,             7.1773e-05,             7.1773e-05,             7.1773e-05
                    241,                 1.1742,                0.66562,                 1.1945,                0.97684,                0.97856,                0.98283,                0.59095,                 1.3745,                0.54351,                 1.1818,             6.9726e-05,             6.9726e-05,             6.9726e-05
                    242,                 1.2195,                0.68228,                 1.2108,                 0.9748,                0.97631,                0.98042,                0.58998,                 1.3685,                0.54238,                 1.1821,             6.7708e-05,             6.7708e-05,             6.7708e-05
                    243,                 1.1744,                0.66979,                 1.1953,                0.97598,                0.97587,                0.98023,                0.58897,                 1.3677,                0.53982,                 1.1816,              6.572e-05,              6.572e-05,              6.572e-05
                    244,                  1.162,                0.64883,                 1.1912,                0.97553,                0.97662,                0.97917,                0.58409,                 1.3843,                 0.5408,                 1.1869,             6.3762e-05,             6.3762e-05,             6.3762e-05
                    245,                 1.1753,                0.67844,                 1.2053,                0.97843,                0.97887,                0.98085,                0.59021,                 1.3746,                0.53821,                 1.1834,             6.1834e-05,             6.1834e-05,             6.1834e-05
                    246,                 1.1795,                0.69196,                 1.1983,                 0.9794,                 0.9786,                0.98097,                0.59242,                 1.3612,                0.53455,                 1.1772,             5.9935e-05,             5.9935e-05,             5.9935e-05
                    247,                 1.1744,                0.66343,                 1.1932,                0.97976,                0.97859,                0.98129,                0.59001,                 1.3638,                0.53436,                 1.1767,             5.8067e-05,             5.8067e-05,             5.8067e-05
                    248,                 1.1766,                 0.6737,                 1.2106,                0.97957,                0.97924,                0.98158,                0.59159,                 1.3583,                0.53243,                 1.1745,              5.623e-05,              5.623e-05,              5.623e-05
                    249,                 1.1464,                0.64192,                  1.172,                0.97643,                0.97943,                0.98162,                0.59183,                 1.3597,                0.53346,                 1.1754,             5.4424e-05,             5.4424e-05,             5.4424e-05
                    250,                 1.1653,                0.66952,                 1.1887,                 0.9791,                0.97912,                0.98194,                0.59116,                 1.3625,                0.53473,                 1.1763,             5.2648e-05,             5.2648e-05,             5.2648e-05
                    251,                 1.1689,                0.66053,                 1.1896,                0.97779,                0.98004,                0.98213,                0.59267,                 1.3662,                0.53573,                 1.1773,             5.0904e-05,             5.0904e-05,             5.0904e-05
                    252,                 1.1938,                0.68677,                 1.2052,                 0.9767,                0.98023,                0.98215,                0.59989,                 1.3504,                0.53528,                   1.17,             4.9191e-05,             4.9191e-05,             4.9191e-05
                    253,                 1.1442,                0.64065,                 1.1878,                0.97662,                0.98026,                0.98205,                0.60257,                 1.3409,                 0.5363,                 1.1664,             4.7509e-05,             4.7509e-05,             4.7509e-05
                    254,                 1.1735,                0.63733,                 1.1781,                0.97703,                0.98015,                0.98207,                0.60156,                 1.3464,                0.53522,                 1.1681,             4.5859e-05,             4.5859e-05,             4.5859e-05
                    255,                 1.1813,                0.67662,                 1.1924,                0.97762,                0.97994,                0.98207,                 0.6017,                 1.3459,                0.53475,                 1.1689,             4.4242e-05,             4.4242e-05,             4.4242e-05
                    256,                 1.1547,                0.64176,                 1.1665,                0.97762,                0.97988,                0.98183,                0.59794,                  1.343,                0.53518,                 1.1676,             4.2656e-05,             4.2656e-05,             4.2656e-05
                    257,                 1.1631,                0.65144,                 1.1745,                0.97792,                0.97988,                 0.9816,                 0.5978,                 1.3413,                0.53702,                 1.1664,             4.1102e-05,             4.1102e-05,             4.1102e-05
                    258,                 1.1718,                0.65159,                 1.1905,                0.97743,                0.98009,                0.98148,                0.59186,                 1.3504,                0.53777,                 1.1678,             3.9581e-05,             3.9581e-05,             3.9581e-05
                    259,                 1.1717,                0.66355,                  1.188,                0.97753,                0.98009,                0.98128,                0.59124,                 1.3526,                0.53747,                 1.1683,             3.8093e-05,             3.8093e-05,             3.8093e-05
                    260,                 1.1601,                0.65638,                 1.1883,                0.97753,                0.98007,                0.98134,                 0.5916,                  1.359,                0.53836,                 1.1702,             3.6637e-05,             3.6637e-05,             3.6637e-05
                    261,                 1.2041,                0.68944,                 1.2115,                 0.9774,                0.97995,                0.98117,                0.58463,                 1.3726,                0.54087,                 1.1744,             3.5214e-05,             3.5214e-05,             3.5214e-05
                    262,                 1.1874,                0.66791,                  1.211,                0.97864,                0.98076,                0.98294,                0.58251,                 1.3758,                0.54015,                 1.1758,             3.3825e-05,             3.3825e-05,             3.3825e-05
                    263,                 1.1666,                0.65231,                 1.1845,                0.97849,                0.98085,                0.98304,                0.58463,                   1.37,                0.53813,                 1.1747,             3.2468e-05,             3.2468e-05,             3.2468e-05
                    264,                 1.1842,                0.68046,                 1.2034,                0.97812,                0.98103,                0.98308,                0.58833,                  1.357,                0.53527,                 1.1711,             3.1145e-05,             3.1145e-05,             3.1145e-05
                    265,                 1.1834,                0.64742,                 1.1929,                 0.9777,                0.98115,                0.98294,                0.59022,                 1.3503,                0.53282,                 1.1677,             2.9855e-05,             2.9855e-05,             2.9855e-05
                    266,                 1.1329,                0.63621,                 1.1656,                0.97815,                0.98116,                0.98308,                0.59269,                 1.3484,                0.53144,                 1.1664,             2.8599e-05,             2.8599e-05,             2.8599e-05
                    267,                  1.148,                0.66608,                 1.1725,                0.97886,                0.98125,                  0.983,                0.59612,                 1.3426,                 0.5296,                  1.164,             2.7377e-05,             2.7377e-05,             2.7377e-05
                    268,                 1.1713,                  0.667,                 1.1997,                0.97765,                0.98013,                0.98147,                0.59729,                  1.332,                0.52661,                 1.1606,             2.6189e-05,             2.6189e-05,             2.6189e-05
                    269,                 1.1705,                0.64895,                 1.1952,                 0.9777,                0.97953,                 0.9813,                0.59847,                 1.3303,                0.52475,                 1.1599,             2.5035e-05,             2.5035e-05,             2.5035e-05
                    270,                 1.1427,                0.64472,                 1.1926,                0.97767,                0.97964,                0.98071,                0.60162,                 1.3277,                0.52429,                 1.1596,             2.3915e-05,             2.3915e-05,             2.3915e-05
                    271,                 1.1767,                0.66287,                 1.2015,                0.97774,                0.97949,                0.98085,                 0.5968,                 1.3427,                0.52818,                 1.1638,             2.2829e-05,             2.2829e-05,             2.2829e-05
                    272,                 1.1458,                0.65444,                 1.1753,                0.97811,                0.97945,                0.98124,                0.59406,                 1.3593,                0.52983,                 1.1675,             2.1778e-05,             2.1778e-05,             2.1778e-05
                    273,                 1.1665,                0.66839,                 1.1847,                0.97803,                0.97957,                0.98107,                0.59053,                 1.3673,                0.53318,                 1.1702,             2.0762e-05,             2.0762e-05,             2.0762e-05
                    274,                 1.1425,                0.64271,                 1.1712,                 0.9778,                 0.9795,                0.98098,                0.59036,                 1.3698,                0.53406,                 1.1717,              1.978e-05,              1.978e-05,              1.978e-05
                    275,                 1.1701,                0.66556,                 1.1866,                0.97808,                0.97945,                0.98102,                0.58879,                 1.3687,                 0.5347,                 1.1711,             1.8832e-05,             1.8832e-05,             1.8832e-05
                    276,                 1.1431,                0.63738,                 1.1829,                0.97803,                0.97894,                0.98097,                0.59106,                  1.362,                 0.5316,                 1.1694,              1.792e-05,              1.792e-05,              1.792e-05
                    277,                 1.1704,                0.67547,                 1.1907,                0.97809,                0.97937,                0.98116,                0.59355,                 1.3571,                0.52791,                 1.1677,             1.7043e-05,             1.7043e-05,             1.7043e-05
                    278,                 1.1786,                0.67851,                 1.1997,                0.97799,                 0.9794,                0.98125,                0.59927,                 1.3436,                0.52787,                 1.1637,               1.62e-05,               1.62e-05,               1.62e-05
                    279,                 1.1431,                0.63403,                  1.178,                  0.978,                0.97929,                0.98115,                 0.5982,                 1.3425,                0.52657,                 1.1633,             1.5393e-05,             1.5393e-05,             1.5393e-05
                    280,                 1.1527,                0.65285,                 1.1762,                0.97791,                0.97913,                0.98104,                0.59692,                 1.3392,                0.52516,                 1.1635,             1.4621e-05,             1.4621e-05,             1.4621e-05
                    281,                 1.1987,                0.69837,                 1.2182,                0.97777,                0.97905,                 0.9809,                0.59749,                 1.3371,                0.52554,                  1.163,             1.3885e-05,             1.3885e-05,             1.3885e-05
                    282,                 1.1714,                0.65869,                 1.1979,                0.97723,                0.97943,                0.98104,                0.59598,                 1.3437,                0.52741,                 1.1658,             1.3184e-05,             1.3184e-05,             1.3184e-05
                    283,                 1.1678,                0.64774,                 1.2023,                0.97694,                0.97984,                0.98096,                0.59426,                 1.3466,                0.52668,                  1.167,             1.2518e-05,             1.2518e-05,             1.2518e-05
                    284,                 1.1522,                0.64262,                 1.1794,                 0.9769,                 0.9801,                0.98126,                0.59101,                  1.355,                0.52808,                 1.1686,             1.1888e-05,             1.1888e-05,             1.1888e-05
                    285,                 1.1681,                0.65999,                 1.2021,                 0.9775,                0.97965,                0.98119,                0.59427,                 1.3571,                0.52853,                 1.1686,             1.1294e-05,             1.1294e-05,             1.1294e-05
                    286,                 1.1571,                0.65377,                 1.1773,                0.97779,                0.97972,                0.98126,                0.59491,                 1.3559,                0.52847,                 1.1685,             1.0735e-05,             1.0735e-05,             1.0735e-05
                    287,                 1.1437,                 0.6243,                 1.1765,                0.97766,                0.97972,                0.98132,                0.59483,                 1.3485,                0.52795,                 1.1664,             1.0212e-05,             1.0212e-05,             1.0212e-05
                    288,                 1.1726,                0.67472,                 1.1837,                0.97754,                0.97971,                0.98163,                0.59202,                 1.3526,                0.52979,                  1.168,             9.7247e-06,             9.7247e-06,             9.7247e-06
                    289,                 1.1629,                0.64298,                 1.1744,                0.97786,                 0.9802,                0.98192,                0.59571,                 1.3458,                 0.5276,                 1.1652,             9.2734e-06,             9.2734e-06,             9.2734e-06
                    290,                 1.1524,                0.64549,                 1.1772,                0.97761,                0.98006,                0.98209,                0.59752,                 1.3398,                0.52664,                 1.1629,             8.8581e-06,             8.8581e-06,             8.8581e-06
                    291,                 1.0669,                0.52869,                 1.2077,                0.97655,                0.98049,                0.98386,                  0.597,                 1.3438,                0.53032,                 1.1676,             8.4787e-06,             8.4787e-06,             8.4787e-06
                    292,                 1.0523,                0.53767,                 1.1897,                0.97948,                0.98019,                0.98366,                0.59592,                 1.3483,                0.53349,                 1.1705,             8.1353e-06,             8.1353e-06,             8.1353e-06
                    293,                 1.0635,                0.54319,                 1.2112,                0.97897,                0.97941,                0.98338,                0.59494,                 1.3408,                0.53799,                  1.173,             7.8279e-06,             7.8279e-06,             7.8279e-06
                    294,                 1.0779,                 0.5303,                 1.2027,                0.97938,                0.97858,                0.98304,                0.59575,                 1.3464,                0.54029,                 1.1757,             7.5567e-06,             7.5567e-06,             7.5567e-06
                    295,                 1.0643,                0.53397,                 1.2075,                0.97879,                0.97957,                0.98311,                0.59612,                  1.339,                0.53645,                 1.1731,             7.3215e-06,             7.3215e-06,             7.3215e-06
                    296,                  1.054,                0.52399,                 1.2018,                0.97871,                0.97983,                0.98328,                0.59627,                 1.3428,                0.53611,                  1.174,             7.1225e-06,             7.1225e-06,             7.1225e-06
                    297,                 1.0691,                0.53798,                 1.1974,                0.97795,                0.97999,                 0.9834,                0.59552,                 1.3511,                  0.536,                 1.1757,             6.9596e-06,             6.9596e-06,             6.9596e-06
                    298,                 1.0372,                0.51578,                 1.1792,                0.97664,                0.97906,                0.98186,                 0.5916,                  1.357,                0.53572,                 1.1764,             6.8329e-06,             6.8329e-06,             6.8329e-06
                    299,                  1.057,                0.51846,                 1.2065,                 0.9759,                0.97932,                0.98182,                0.59071,                 1.3597,                0.53416,                 1.1764,             6.7424e-06,             6.7424e-06,             6.7424e-06
                    300,                 1.0821,                0.52919,                  1.206,                0.97566,                0.97983,                0.98209,                 0.5934,                 1.3611,                0.53186,                 1.1757,             6.6881e-06,             6.6881e-06,             6.6881e-06
