                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.4407,                 1.0776,                 1.3408,                0.94276,                0.93416,                0.94686,                0.50505,                 1.5906,                0.76445,                 1.2925,             0.00066283,             0.00066283,             0.00066283
                    154,                 1.4152,                 1.0467,                  1.306,                0.93566,                0.94294,                0.95157,                0.51439,                 1.5359,                0.78132,                 1.2796,             0.00066277,             0.00066277,             0.00066277
                    155,                 1.4076,                 1.0712,                 1.3133,                 0.9384,                0.93555,                0.94795,                0.49427,                  1.628,                0.77717,                 1.3092,             0.00066272,             0.00066272,             0.00066272
                    156,                 1.4069,                 1.0362,                  1.309,                0.94988,                0.94674,                0.95392,                0.49642,                 1.6282,                0.76539,                 1.3196,             0.00066266,             0.00066266,             0.00066266
                    157,                 1.4038,                 1.0339,                 1.3146,                0.94846,                0.94088,                0.95284,                0.47608,                 1.6985,                0.76998,                 1.3346,              0.0006626,              0.0006626,              0.0006626
                    158,                 1.4242,                 1.0698,                 1.3543,                0.94255,                 0.9441,                0.95862,                0.48661,                 1.6462,                0.76693,                 1.3202,             0.00066255,             0.00066255,             0.00066255
                    159,                 1.4141,                 1.0186,                  1.329,                0.93798,                0.94592,                0.96401,                0.51672,                 1.5603,                0.75535,                  1.299,             0.00066249,             0.00066249,             0.00066249
                    160,                 1.3955,                 1.0322,                 1.3246,                0.94795,                0.93069,                0.96091,                0.52233,                 1.5679,                0.76751,                  1.303,             0.00066243,             0.00066243,             0.00066243
                    161,                 1.4259,                 1.0151,                 1.3305,                0.94294,                0.94265,                 0.9532,                0.52532,                 1.5725,                0.77041,                 1.3121,             0.00066238,             0.00066238,             0.00066238
                    162,                 1.4073,                 1.0251,                 1.3297,                0.94017,                0.95019,                0.95673,                0.51107,                 1.6052,                0.78799,                 1.3077,             0.00066232,             0.00066232,             0.00066232
                    163,                 1.3925,                0.99898,                 1.3018,                0.92613,                0.94464,                0.94871,                 0.4833,                 1.6868,                0.78766,                  1.336,             0.00066226,             0.00066226,             0.00066226
                    164,                 1.3811,                0.99362,                 1.2996,                0.91812,                0.95093,                0.95222,                0.50824,                 1.5785,                0.76679,                 1.3158,              0.0006622,              0.0006622,              0.0006622
                    165,                 1.3765,                0.98194,                 1.2993,                0.94351,                0.94719,                0.95726,                0.50681,                 1.5989,                0.74452,                 1.3082,             0.00066214,             0.00066214,             0.00066214
                    166,                 1.3822,                 1.0119,                 1.3212,                0.92929,                0.95298,                0.95452,                0.51519,                 1.5723,                 0.7407,                 1.2946,             0.00066208,             0.00066208,             0.00066208
                    167,                 1.3964,                 1.0207,                 1.3138,                0.94693,                0.94382,                0.96559,                0.52046,                 1.5558,                0.75098,                 1.3052,             0.00066202,             0.00066202,             0.00066202
                    168,                 1.4044,                 1.0311,                 1.3117,                 0.9408,                0.95132,                0.95861,                0.50254,                  1.607,                0.74744,                 1.3233,             0.00066196,             0.00066196,             0.00066196
                    169,                 1.3955,                 1.0387,                 1.3267,                 0.9376,                 0.9389,                0.94555,                0.49556,                  1.632,                 0.7531,                 1.3324,              0.0006619,              0.0006619,              0.0006619
                    170,                 1.4368,                 1.0445,                 1.3494,                0.94721,                0.92724,                0.93412,                0.48257,                  1.674,                0.75977,                 1.3528,             0.00066184,             0.00066184,             0.00066184
                    171,                 1.4436,                 1.0839,                 1.3546,                0.94497,                0.94211,                0.95307,                0.51556,                 1.5817,                0.73663,                 1.2916,             0.00066178,             0.00066178,             0.00066178
                    172,                 1.3793,                  1.037,                 1.3258,                0.94399,                0.94671,                0.96092,                0.51757,                 1.5782,                0.74974,                 1.2911,             0.00066172,             0.00066172,             0.00066172
                    173,                 1.3902,                0.98741,                 1.3132,                0.93801,                 0.9392,                0.94581,                0.47924,                 1.6791,                0.76355,                 1.3427,             0.00066166,             0.00066166,             0.00066166
                    174,                 1.3888,                 1.0054,                 1.3067,                0.94485,                0.92894,                0.95051,                0.50082,                 1.6223,                 0.7577,                 1.3158,              0.0006616,              0.0006616,              0.0006616
                    175,                  1.397,                0.97156,                 1.2986,                0.94266,                0.95378,                0.95617,                0.50791,                 1.6035,                0.77747,                 1.3335,             0.00066153,             0.00066153,             0.00066153
                    176,                 1.4024,                 1.0134,                 1.3071,                0.94471,                0.95098,                0.95668,                0.51041,                 1.5819,                0.77939,                 1.3035,             0.00066147,             0.00066147,             0.00066147
                    177,                 1.4289,                 1.0488,                  1.323,                0.92552,                0.96709,                 0.9587,                0.49379,                 1.6218,                0.79464,                 1.3185,             0.00066141,             0.00066141,             0.00066141
                    178,                 1.3964,                0.99866,                 1.3094,                0.95451,                0.96436,                0.96335,                0.51875,                 1.5715,                  0.762,                 1.2864,             0.00066134,             0.00066134,             0.00066134
                    179,                 1.3661,                0.98215,                 1.2982,                0.95749,                0.95804,                0.96559,                0.51439,                 1.5855,                0.74808,                 1.2965,             0.00066128,             0.00066128,             0.00066128
                    180,                  1.388,                0.98467,                 1.3159,                0.95295,                0.95569,                 0.9618,                0.50504,                  1.606,                0.74561,                 1.3154,             0.00066122,             0.00066122,             0.00066122
                    181,                 1.3935,                0.96952,                 1.3018,                0.94659,                0.95545,                0.96245,                0.51249,                 1.5993,                0.73401,                 1.3088,             0.00066115,             0.00066115,             0.00066115
                    182,                 1.3525,                0.95842,                 1.2972,                0.93872,                0.95953,                0.95797,                0.51347,                 1.5839,                0.73129,                 1.3005,             0.00066109,             0.00066109,             0.00066109
                    183,                 1.4112,                 1.0109,                 1.3154,                0.95388,                0.95638,                0.95983,                0.52745,                 1.5557,                 0.7273,                 1.2912,             0.00066102,             0.00066102,             0.00066102
                    184,                 1.4166,                  1.009,                 1.3335,                0.96304,                0.94946,                0.96355,                0.53331,                 1.5345,                0.72561,                  1.287,             0.00066096,             0.00066096,             0.00066096
                    185,                 1.3832,                0.97338,                 1.3128,                0.93743,                0.94517,                0.95188,                0.47541,                 1.7256,                0.77107,                 1.3665,             0.00066089,             0.00066089,             0.00066089
                    186,                  1.428,                 1.0425,                 1.3422,                0.94254,                0.94384,                0.95441,                0.50497,                 1.6308,                0.75156,                 1.3135,             0.00066082,             0.00066082,             0.00066082
                    187,                  1.403,                0.99144,                 1.3351,                0.94881,                0.95658,                0.96545,                0.52937,                 1.5459,                0.74381,                 1.2894,             0.00066076,             0.00066076,             0.00066076
                    188,                 1.3507,                0.93102,                 1.2801,                0.95503,                0.94484,                0.97004,                0.53826,                 1.5256,                0.75129,                 1.2845,             0.00066069,             0.00066069,             0.00066069
                    189,                 1.3662,                0.96158,                 1.2911,                0.93153,                0.93206,                0.95356,                0.50771,                 1.6094,                0.76435,                 1.3154,             0.00066062,             0.00066062,             0.00066062
                    190,                 1.3818,                 1.0001,                 1.2947,                0.94501,                0.94362,                0.96161,                0.50732,                 1.5896,                0.75678,                 1.3116,             0.00066055,             0.00066055,             0.00066055
                    191,                 1.4198,                 1.0422,                 1.3219,                0.94575,                0.93644,                0.95931,                0.51705,                 1.5455,                0.75695,                 1.3007,             0.00066049,             0.00066049,             0.00066049
                    192,                 1.3917,                0.98658,                 1.3198,                0.94415,                 0.9375,                0.96298,                0.52858,                 1.5191,                0.76011,                 1.2788,             0.00066042,             0.00066042,             0.00066042
                    193,                 1.3973,                 0.9724,                 1.2959,                0.94477,                0.94101,                0.95894,                0.50589,                 1.5996,                 0.7771,                 1.3013,             0.00066035,             0.00066035,             0.00066035
                    194,                 1.3854,                 0.9918,                 1.3047,                 0.9362,                0.94697,                0.95354,                0.49923,                 1.6495,                0.77952,                 1.3223,             0.00066028,             0.00066028,             0.00066028
                    195,                  1.368,                 1.0049,                  1.318,                0.94702,                0.95279,                0.95987,                0.50675,                 1.6083,                0.74718,                 1.3087,             0.00066021,             0.00066021,             0.00066021
                    196,                 1.3948,                0.96426,                  1.296,                0.94328,                0.95885,                0.96099,                0.51979,                 1.5633,                0.73532,                 1.2897,             0.00066014,             0.00066014,             0.00066014
                    197,                 1.4141,                0.98465,                 1.3231,                0.94274,                0.96025,                0.95148,                0.49368,                 1.6366,                0.74639,                 1.3258,             0.00066007,             0.00066007,             0.00066007
                    198,                 1.3587,                0.94059,                 1.2881,                0.94614,                0.96583,                0.96075,                0.50367,                 1.6149,                0.74374,                 1.3128,                0.00066,                0.00066,                0.00066
                    199,                 1.3684,                0.96608,                 1.2886,                0.94284,                0.96153,                0.96015,                0.50544,                 1.5943,                0.75026,                 1.3047,             0.00065993,             0.00065993,             0.00065993
                    200,                 1.3616,                0.98141,                 1.3098,                0.94876,                0.94083,                0.95371,                0.50405,                 1.5733,                0.75461,                  1.294,             0.00065986,             0.00065986,             0.00065986
                    201,                  1.334,                0.92791,                 1.2786,                0.96075,                0.95261,                0.95556,                0.51328,                 1.5555,                0.73965,                 1.2731,             0.00065979,             0.00065979,             0.00065979
                    202,                 1.4011,                0.97251,                 1.3104,                0.94015,                0.93003,                0.93344,                0.47782,                 1.6532,                0.75249,                 1.3158,             0.00065971,             0.00065971,             0.00065971
                    203,                 1.3602,                 0.9322,                 1.2916,                0.94839,                0.94159,                0.95924,                0.52353,                 1.5224,                0.73543,                  1.258,             0.00065964,             0.00065964,             0.00065964
                    204,                 1.3529,                0.95787,                 1.2888,                0.95325,                0.95417,                0.96188,                0.52729,                 1.5424,                0.73376,                 1.2687,             0.00065957,             0.00065957,             0.00065957
                    205,                  1.371,                 0.9753,                 1.2854,                 0.9494,                0.96372,                0.96642,                0.53832,                 1.5095,                 0.7449,                 1.2611,             0.00065949,             0.00065949,             0.00065949
                    206,                 1.3386,                0.93077,                 1.2527,                0.95175,                0.96688,                0.96801,                0.54239,                 1.4959,                 0.7428,                 1.2514,             0.00065942,             0.00065942,             0.00065942
                    207,                 1.4184,                 1.0258,                 1.3524,                0.94799,                0.96727,                0.96577,                0.54238,                 1.5135,                0.73713,                 1.2587,             0.00065935,             0.00065935,             0.00065935
                    208,                 1.3976,                0.99493,                 1.3093,                0.94775,                0.96286,                0.96544,                0.53892,                 1.5189,                0.72942,                 1.2769,             0.00065927,             0.00065927,             0.00065927
                    209,                 1.4033,                0.99854,                 1.3431,                0.95548,                0.95142,                0.96128,                0.52366,                 1.5617,                0.73182,                 1.2889,              0.0006592,              0.0006592,              0.0006592
                    210,                 1.3524,                0.95269,                 1.2803,                0.94975,                0.95678,                0.96057,                0.51712,                 1.5999,                0.73424,                 1.3024,             0.00065912,             0.00065912,             0.00065912
                    211,                 1.3711,                0.96984,                 1.2929,                0.94406,                0.96198,                0.96308,                0.50801,                  1.631,                0.72832,                 1.3155,             0.00065905,             0.00065905,             0.00065905
                    212,                 1.3368,                 0.9164,                 1.2848,                 0.9535,                0.96476,                0.97024,                0.53753,                  1.539,                0.70274,                 1.2771,             0.00065897,             0.00065897,             0.00065897
                    213,                 1.3743,                0.94263,                 1.2948,                0.95128,                0.96436,                0.97183,                0.53161,                 1.5192,                0.70602,                 1.2688,              0.0006589,              0.0006589,              0.0006589
                    214,                 1.3671,                0.95383,                 1.2793,                0.94911,                0.96385,                0.97135,                0.54487,                 1.4874,                0.70481,                 1.2596,             0.00065882,             0.00065882,             0.00065882
                    215,                 1.3771,                0.94218,                 1.3011,                0.94388,                0.95476,                0.95322,                0.51987,                 1.5615,                 0.7408,                 1.2832,             0.00065874,             0.00065874,             0.00065874
                    216,                 1.3717,                0.92187,                 1.2868,                0.92934,                0.94356,                0.93691,                 0.4733,                 1.7276,                0.77399,                 1.3484,             0.00065867,             0.00065867,             0.00065867
                    217,                 1.3784,                0.93772,                 1.3014,                0.94366,                 0.9485,                 0.9531,                0.47629,                 1.7241,                0.75395,                 1.3464,             0.00065859,             0.00065859,             0.00065859
                    218,                 1.3747,                0.93585,                 1.3044,                0.94408,                0.96246,                0.96679,                0.52788,                 1.5792,                0.72044,                 1.2925,             0.00065851,             0.00065851,             0.00065851
                    219,                 1.3333,                0.88778,                 1.2965,                0.94353,                0.94561,                0.94581,                0.48807,                 1.6677,                0.73497,                 1.3437,             0.00065843,             0.00065843,             0.00065843
                    220,                  1.383,                0.93466,                 1.2895,                0.95583,                0.96029,                0.96865,                0.52772,                 1.5552,                0.70984,                 1.2794,             0.00065836,             0.00065836,             0.00065836
                    221,                 1.3625,                0.90505,                 1.2842,                 0.9529,                 0.9651,                0.97133,                0.52414,                 1.5693,                0.71207,                 1.2784,             0.00065828,             0.00065828,             0.00065828
                    222,                 1.3742,                0.90617,                 1.2838,                0.95769,                0.96299,                0.97077,                0.52747,                 1.5736,                 0.7161,                 1.2807,              0.0006582,              0.0006582,              0.0006582
                    223,                 1.3653,                0.94331,                  1.303,                 0.9571,                0.95782,                0.96805,                0.53688,                 1.5067,                0.72732,                 1.2739,             0.00065812,             0.00065812,             0.00065812
                    224,                 1.3683,                0.92909,                 1.2912,                0.96323,                0.95645,                0.96664,                0.51975,                 1.5536,                0.72696,                  1.285,             0.00065804,             0.00065804,             0.00065804
                    225,                 1.3745,                0.92013,                 1.2713,                0.96177,                0.96144,                0.97008,                0.52179,                 1.5631,                 0.7202,                 1.2968,             0.00065796,             0.00065796,             0.00065796
                    226,                 1.3707,                0.94976,                  1.294,                0.96042,                0.96619,                0.97117,                0.51616,                 1.5798,                0.71154,                 1.2699,             0.00065788,             0.00065788,             0.00065788
                    227,                 1.3882,                0.94334,                 1.3112,                0.96352,                0.96291,                0.97307,                0.51257,                 1.5935,                0.70201,                  1.286,              0.0006578,              0.0006578,              0.0006578
                    228,                 1.3709,                0.91116,                 1.3022,                0.94701,                0.97275,                0.97716,                0.54509,                 1.4879,                0.69432,                 1.2637,             0.00065772,             0.00065772,             0.00065772
                    229,                 1.3265,                0.90146,                 1.2603,                0.94935,                0.96638,                0.96869,                0.50786,                 1.6173,                0.71387,                 1.3079,             0.00065763,             0.00065763,             0.00065763
                    230,                 1.3826,                0.93112,                 1.3068,                0.97047,                0.96473,                0.97236,                0.51879,                 1.5909,                0.71234,                   1.29,             0.00065755,             0.00065755,             0.00065755
                    231,                 1.3503,                0.90603,                 1.2842,                0.96846,                0.96774,                0.97757,                0.54564,                 1.4985,                0.70241,                 1.2544,             0.00065747,             0.00065747,             0.00065747
                    232,                 1.3761,                0.96622,                 1.2944,                0.95994,                0.96379,                0.96828,                0.52234,                 1.5517,                0.71595,                 1.2835,             0.00065739,             0.00065739,             0.00065739
                    233,                 1.3521,                0.91295,                  1.266,                0.96979,                0.95912,                 0.9743,                0.54051,                 1.5211,                0.70363,                 1.2631,              0.0006573,              0.0006573,              0.0006573
                    234,                 1.3715,                0.89692,                 1.2763,                0.96674,                 0.9553,                0.97039,                0.54104,                 1.5301,                0.70768,                 1.2671,             0.00065722,             0.00065722,             0.00065722
                    235,                 1.3688,                0.92245,                 1.2864,                0.96552,                0.94999,                0.96499,                0.49628,                 1.6554,                 0.7198,                 1.3189,             0.00065714,             0.00065714,             0.00065714
                    236,                 1.3452,                0.93888,                 1.2676,                0.96006,                0.96508,                0.96882,                0.52989,                 1.5614,                0.70399,                   1.29,             0.00065705,             0.00065705,             0.00065705
                    237,                 1.3564,                0.93376,                 1.2992,                0.95998,                0.96397,                0.96659,                 0.5302,                 1.5681,                0.70725,                  1.293,             0.00065697,             0.00065697,             0.00065697
                    238,                 1.3369,                0.88948,                 1.2602,                0.96074,                 0.9637,                0.97058,                0.53339,                 1.5477,                0.69907,                  1.271,             0.00065688,             0.00065688,             0.00065688
                    239,                 1.3682,                0.89153,                 1.2753,                0.96579,                0.96748,                 0.9748,                0.54948,                 1.5009,                0.68439,                 1.2552,              0.0006568,              0.0006568,              0.0006568
                    240,                 1.3477,                 0.8734,                 1.2757,                0.97089,                0.95954,                0.96825,                 0.5208,                  1.575,                0.70957,                 1.2734,             0.00065671,             0.00065671,             0.00065671
                    241,                 1.3817,                0.92971,                  1.286,                0.95765,                0.95695,                0.95178,                0.48344,                  1.684,                 0.7366,                 1.3245,             0.00065663,             0.00065663,             0.00065663
                    242,                 1.3419,                0.92004,                 1.3009,                0.96093,                0.94352,                0.96642,                0.51714,                 1.5794,                0.70605,                 1.3003,             0.00065654,             0.00065654,             0.00065654
                    243,                 1.3476,                0.88504,                 1.2919,                0.94354,                0.96738,                0.96493,                 0.5104,                 1.5978,                0.71463,                 1.2909,             0.00065645,             0.00065645,             0.00065645
                    244,                 1.3258,                0.87265,                 1.2642,                0.95564,                0.96366,                0.96324,                0.51085,                 1.6105,                 0.7112,                 1.3065,             0.00065637,             0.00065637,             0.00065637
                    245,                  1.337,                0.89563,                  1.283,                0.96125,                0.96381,                0.97569,                 0.5488,                 1.4947,                0.67573,                 1.2456,             0.00065628,             0.00065628,             0.00065628
                    246,                 1.3407,                0.88756,                 1.2893,                0.94773,                0.95626,                0.96356,                 0.5342,                 1.5427,                0.67618,                 1.2617,             0.00065619,             0.00065619,             0.00065619
                    247,                 1.3389,                0.89135,                 1.2729,                0.95418,                0.95549,                0.96948,                0.53878,                 1.5131,                0.67338,                 1.2585,             0.00065611,             0.00065611,             0.00065611
                    248,                 1.3582,                 0.9283,                 1.3069,                0.94834,                0.95528,                0.96976,                0.55392,                 1.4683,                0.67355,                 1.2426,             0.00065602,             0.00065602,             0.00065602
                    249,                 1.3649,                0.91512,                 1.2874,                0.95164,                0.95844,                0.96713,                0.51974,                 1.5696,                0.68276,                   1.28,             0.00065593,             0.00065593,             0.00065593
                    250,                 1.3467,                 0.8788,                 1.2744,                0.94971,                0.94597,                0.95492,                0.49791,                 1.6172,                0.68919,                 1.2956,             0.00065584,             0.00065584,             0.00065584
                    251,                 1.3238,                0.84616,                 1.2693,                0.95202,                0.96041,                 0.9632,                0.52985,                 1.5295,                0.67925,                 1.2569,             0.00065575,             0.00065575,             0.00065575
                    252,                 1.3406,                0.90631,                 1.2926,                0.95591,                0.96108,                0.96611,                0.50979,                 1.5958,                0.68727,                 1.2816,             0.00065566,             0.00065566,             0.00065566
                    253,                 1.3308,                0.87347,                 1.2824,                0.97305,                0.96365,                0.97179,                0.53622,                 1.5388,                 0.6619,                 1.2577,             0.00065557,             0.00065557,             0.00065557
                    254,                 1.3049,                0.84273,                 1.2456,                0.96553,                0.96214,                0.96738,                0.53612,                 1.5289,                0.65619,                 1.2517,             0.00065548,             0.00065548,             0.00065548
                    255,                 1.3578,                0.92937,                 1.2778,                0.96486,                0.96454,                0.96517,                0.51792,                 1.5928,                0.67456,                 1.2756,             0.00065539,             0.00065539,             0.00065539
                    256,                 1.3132,                0.85235,                 1.2399,                0.95472,                0.96741,                0.97057,                 0.5324,                 1.5522,                0.67474,                 1.2769,              0.0006553,              0.0006553,              0.0006553
                    257,                 1.3427,                0.87468,                 1.2712,                0.96144,                0.96743,                0.96962,                0.52688,                 1.5415,                0.67915,                  1.275,             0.00065521,             0.00065521,             0.00065521
                    258,                 1.3499,                0.90102,                 1.2765,                0.95448,                0.94877,                0.96067,                0.50626,                 1.6166,                0.69437,                 1.3113,             0.00065511,             0.00065511,             0.00065511
                    259,                 1.3568,                0.91159,                 1.2972,                0.96028,                0.95859,                0.96682,                0.51719,                 1.5617,                0.67956,                 1.2918,             0.00065502,             0.00065502,             0.00065502
                    260,                 1.3521,                0.88115,                 1.2948,                0.95526,                 0.9686,                0.96997,                0.53238,                 1.5311,                0.66458,                 1.2646,             0.00065493,             0.00065493,             0.00065493
                    261,                 1.3518,                0.91918,                 1.2794,                0.97004,                0.96263,                 0.9732,                0.53492,                 1.5206,                0.66508,                  1.256,             0.00065484,             0.00065484,             0.00065484
                    262,                 1.3434,                0.89777,                 1.2811,                0.97178,                0.97205,                0.97941,                0.54827,                 1.4777,                0.65973,                 1.2473,             0.00065474,             0.00065474,             0.00065474
                    263,                 1.3263,                0.87501,                 1.2681,                0.96282,                0.96867,                0.97875,                0.54549,                 1.5028,                0.67429,                 1.2591,             0.00065465,             0.00065465,             0.00065465
                    264,                 1.3252,                0.87582,                 1.2742,                0.96014,                0.96867,                 0.9731,                0.52173,                 1.5843,                0.69343,                 1.2788,             0.00065456,             0.00065456,             0.00065456
                    265,                 1.3399,                0.84541,                 1.2552,                0.94779,                0.94829,                0.94578,                0.49343,                 1.6496,                0.71594,                 1.3129,             0.00065446,             0.00065446,             0.00065446
                    266,                 1.3464,                0.86914,                 1.2757,                 0.9665,                 0.9657,                0.97605,                0.54905,                 1.4763,                0.68182,                 1.2472,             0.00065437,             0.00065437,             0.00065437
                    267,                 1.3212,                0.87582,                 1.2664,                0.96383,                0.96063,                0.97598,                0.53664,                 1.5194,                0.68313,                 1.2546,             0.00065427,             0.00065427,             0.00065427
                    268,                 1.3398,                0.91382,                 1.2744,                0.96813,                0.96393,                0.97575,                0.55461,                  1.473,                0.67254,                 1.2519,             0.00065418,             0.00065418,             0.00065418
                    269,                   1.32,                0.87919,                 1.2741,                0.95364,                0.96069,                0.96519,                0.54725,                 1.5067,                0.67444,                 1.2503,             0.00065408,             0.00065408,             0.00065408
                    270,                 1.3223,                0.86572,                 1.2537,                0.97028,                0.95182,                0.96585,                0.54938,                 1.5055,                0.67411,                 1.2501,             0.00065399,             0.00065399,             0.00065399
                    271,                 1.3744,                0.91187,                 1.3115,                0.97241,                0.95755,                0.97201,                0.54065,                  1.526,                0.67922,                 1.2605,             0.00065389,             0.00065389,             0.00065389
                    272,                 1.3389,                0.90685,                 1.2946,                0.96494,                0.97786,                0.97659,                 0.5473,                 1.4937,                 0.6832,                 1.2476,             0.00065379,             0.00065379,             0.00065379
                    273,                 1.3532,                0.92318,                 1.2914,                0.94372,                 0.9747,                0.96695,                0.54911,                 1.4675,                0.69098,                 1.2413,              0.0006537,              0.0006537,              0.0006537
                    274,                 1.2855,                0.84512,                 1.2412,                0.95454,                 0.9537,                0.96387,                0.53553,                 1.5031,                0.68297,                 1.2594,              0.0006536,              0.0006536,              0.0006536
                    275,                 1.3571,                 0.8861,                  1.291,                0.95243,                 0.9424,                0.95509,                 0.5045,                 1.6351,                0.69032,                 1.3138,              0.0006535,              0.0006535,              0.0006535
                    276,                 1.3289,                0.87334,                 1.2844,                0.94619,                0.95777,                0.95954,                0.50505,                 1.6707,                0.68962,                 1.3228,              0.0006534,              0.0006534,              0.0006534
                    277,                 1.3578,                0.91257,                  1.294,                0.95772,                0.96981,                0.96656,                0.53221,                 1.5595,                0.67799,                 1.2721,             0.00065331,             0.00065331,             0.00065331
                    278,                 1.3279,                0.88419,                 1.2928,                0.96044,                0.96422,                0.96746,                0.54139,                   1.53,                0.67261,                 1.2626,             0.00065321,             0.00065321,             0.00065321
                    279,                 1.3233,                0.84128,                 1.2343,                0.97104,                0.94727,                0.96764,                0.54126,                 1.5049,                0.68401,                 1.2578,             0.00065311,             0.00065311,             0.00065311
                    280,                 1.3436,                0.88413,                 1.2666,                0.95451,                 0.9563,                0.96497,                0.52487,                 1.5421,                0.68291,                 1.2661,             0.00065301,             0.00065301,             0.00065301
                    281,                 1.3513,                0.90314,                 1.2761,                0.96572,                0.95914,                0.96965,                0.52009,                 1.5599,                0.67347,                 1.2723,             0.00065291,             0.00065291,             0.00065291
                    282,                 1.3348,                  0.852,                 1.2678,                0.95103,                0.96981,                0.96969,                0.50999,                 1.5929,                0.68603,                 1.2826,             0.00065281,             0.00065281,             0.00065281
                    283,                 1.3244,                0.87894,                 1.2851,                0.95665,                0.96015,                0.96629,                0.51425,                 1.5759,                0.68373,                 1.2817,             0.00065271,             0.00065271,             0.00065271
                    284,                 1.3128,                0.84419,                 1.2692,                0.96304,                0.96811,                 0.9724,                 0.5211,                 1.5519,                0.67394,                 1.2732,             0.00065261,             0.00065261,             0.00065261
                    285,                 1.3389,                0.87403,                 1.2802,                0.97352,                 0.9691,                0.97347,                0.51924,                 1.5664,                0.66683,                 1.2712,             0.00065251,             0.00065251,             0.00065251
                    286,                 1.2733,                0.84079,                 1.2406,                0.97422,                0.97188,                0.97497,                0.53288,                 1.5356,                0.65729,                 1.2581,              0.0006524,              0.0006524,              0.0006524
                    287,                 1.3002,                 0.8459,                 1.2429,                0.97519,                0.97064,                0.97806,                0.53872,                 1.5376,                0.65682,                 1.2511,              0.0006523,              0.0006523,              0.0006523
                    288,                 1.3878,                 0.9379,                 1.3031,                0.95752,                0.97217,                0.97533,                0.54399,                 1.5239,                0.66612,                 1.2441,              0.0006522,              0.0006522,              0.0006522
                    289,                 1.3284,                0.86248,                 1.2494,                0.96205,                0.96353,                0.97162,                0.54337,                  1.511,                0.66808,                 1.2527,              0.0006521,              0.0006521,              0.0006521
                    290,                  1.349,                0.88479,                 1.2772,                0.95715,                0.95789,                0.96716,                0.53852,                 1.5215,                0.67643,                 1.2506,             0.00065199,             0.00065199,             0.00065199
                    291,                 1.3372,                0.88264,                 1.2847,                0.96608,                0.96922,                0.97546,                0.54898,                 1.5006,                0.66787,                 1.2431,             0.00065189,             0.00065189,             0.00065189
                    292,                 1.3318,                0.85535,                 1.2764,                 0.9568,                0.95962,                0.95937,                0.50649,                 1.6097,                0.68498,                 1.2745,             0.00065179,             0.00065179,             0.00065179
                    293,                 1.3291,                0.86766,                 1.2709,                0.96506,                0.96395,                0.97057,                0.53554,                 1.5168,                0.66489,                 1.2391,             0.00065168,             0.00065168,             0.00065168
                    294,                  1.306,                0.84785,                 1.2538,                0.95974,                0.97556,                0.97689,                0.55081,                 1.4561,                0.64724,                 1.2324,             0.00065158,             0.00065158,             0.00065158
                    295,                 1.3486,                 0.9065,                 1.2877,                0.95902,                0.97112,                0.97252,                0.55494,                 1.4685,                0.65522,                 1.2565,             0.00065148,             0.00065148,             0.00065148
                    296,                 1.3482,                0.88343,                 1.2698,                0.95649,                0.97409,                0.96682,                0.51562,                 1.5836,                0.67848,                 1.2813,             0.00065137,             0.00065137,             0.00065137
                    297,                 1.3236,                 0.8727,                 1.2633,                0.96798,                0.96059,                0.97458,                0.55217,                   1.47,                0.66735,                 1.2317,             0.00065127,             0.00065127,             0.00065127
                    298,                 1.3356,                0.88435,                 1.2789,                0.93563,                0.95546,                0.94705,                0.48097,                 1.6956,                  0.714,                 1.3242,             0.00065116,             0.00065116,             0.00065116
                    299,                 1.3489,                0.86934,                 1.2509,                0.95777,                0.95735,                0.96413,                0.52127,                 1.5856,                0.68311,                  1.268,             0.00065105,             0.00065105,             0.00065105
                    300,                 1.3421,                0.88589,                 1.2744,                0.97058,                0.97635,                0.98251,                0.55638,                 1.4749,                0.65956,                  1.225,             0.00065095,             0.00065095,             0.00065095
                    301,                 1.2977,                0.85914,                 1.2682,                0.96689,                0.96585,                0.97693,                0.54084,                 1.5204,                0.64965,                 1.2401,             0.00065084,             0.00065084,             0.00065084
                    302,                 1.2955,                0.83036,                 1.2557,                0.96747,                0.96663,                0.97477,                0.53033,                 1.5673,                0.65704,                 1.2592,             0.00065073,             0.00065073,             0.00065073
                    303,                 1.3052,                0.86554,                 1.2514,                0.96989,                0.96823,                0.97535,                0.55705,                    1.5,                0.64871,                 1.2366,             0.00065063,             0.00065063,             0.00065063
                    304,                 1.3261,                0.84547,                   1.26,                0.96415,                0.97404,                0.97393,                 0.5461,                 1.5335,                0.65226,                 1.2453,             0.00065052,             0.00065052,             0.00065052
                    305,                 1.3284,                0.82244,                 1.2711,                0.96841,                0.96822,                0.97692,                0.54475,                 1.5472,                0.66476,                 1.2635,             0.00065041,             0.00065041,             0.00065041
                    306,                 1.3106,                0.83064,                 1.2508,                0.96787,                0.97271,                0.97951,                0.54311,                 1.5313,                0.65887,                 1.2579,              0.0006503,              0.0006503,              0.0006503
                    307,                 1.3246,                0.85948,                 1.2604,                0.96956,                0.96782,                0.97538,                0.49867,                 1.6357,                0.67275,                 1.2964,             0.00065019,             0.00065019,             0.00065019
