                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.4067,                 1.0655,                 1.3263,                0.95193,                0.95179,                0.95754,                0.52569,                 1.5324,                0.74833,                 1.2737,             0.00032992,             0.00032992,             0.00032992
                    154,                 1.3721,                 1.0177,                 1.2917,                0.95555,                0.95411,                0.96646,                0.54238,                 1.4947,                0.74617,                 1.2607,             0.00032646,             0.00032646,             0.00032646
                    155,                 1.3768,                 1.0446,                 1.3037,                0.96202,                0.94594,                0.96342,                0.51432,                 1.5705,                0.76756,                 1.2797,             0.00032301,             0.00032301,             0.00032301
                    156,                 1.3603,                 1.0123,                  1.276,                0.96743,                0.94188,                0.96402,                0.50576,                 1.5869,                0.78398,                 1.2893,             0.00031956,             0.00031956,             0.00031956
                    157,                 1.3579,                 1.0276,                 1.2891,                0.96518,                0.95537,                0.96757,                0.49949,                 1.6119,                0.78494,                 1.3079,              0.0003161,              0.0003161,              0.0003161
                    158,                 1.3726,                 1.0492,                 1.3183,                0.95008,                0.96124,                0.95857,                0.48413,                 1.6534,                0.79279,                 1.3351,             0.00031265,             0.00031265,             0.00031265
                    159,                 1.3692,                0.99326,                 1.2927,                0.94626,                0.95145,                0.95746,                0.47855,                 1.6541,                0.79146,                 1.3433,             0.00030921,             0.00030921,             0.00030921
                    160,                 1.3548,                0.98598,                 1.2935,                0.95876,                0.94977,                0.96435,                0.51492,                 1.5627,                0.75479,                 1.2889,             0.00030576,             0.00030576,             0.00030576
                    161,                 1.3761,                0.98497,                 1.3055,                0.96472,                0.95091,                0.96464,                0.50628,                 1.5929,                0.76515,                 1.2961,             0.00030232,             0.00030232,             0.00030232
                    162,                 1.3499,                0.98288,                 1.2848,                0.96042,                 0.9326,                0.96033,                0.49086,                   1.65,                0.78237,                 1.3214,             0.00029889,             0.00029889,             0.00029889
                    163,                 1.3297,                0.97296,                 1.2667,                0.93207,                0.96017,                0.96105,                0.50677,                 1.6035,                0.77521,                 1.3055,             0.00029545,             0.00029545,             0.00029545
                    164,                 1.3363,                0.97746,                 1.2708,                0.93287,                0.95371,                0.96462,                0.52811,                 1.5257,                0.75131,                 1.2805,             0.00029203,             0.00029203,             0.00029203
                    165,                 1.3279,                0.96052,                 1.2695,                0.95238,                0.94383,                0.96305,                0.53489,                 1.5101,                0.74568,                 1.2702,              0.0002886,              0.0002886,              0.0002886
                    166,                 1.3321,                0.97871,                  1.294,                 0.9575,                0.94287,                 0.9628,                0.53612,                  1.506,                0.74514,                 1.2652,             0.00028519,             0.00028519,             0.00028519
                    167,                 1.3353,                0.97991,                 1.2709,                0.94196,                 0.9582,                0.96284,                0.53781,                 1.4966,                0.74394,                 1.2608,             0.00028177,             0.00028177,             0.00028177
                    168,                 1.3477,                 1.0041,                 1.2821,                0.94965,                0.95548,                0.96571,                0.51504,                 1.5487,                0.74433,                 1.2789,             0.00027837,             0.00027837,             0.00027837
                    169,                 1.3568,                 1.0085,                 1.2953,                 0.9458,                0.95225,                0.96059,                0.49741,                 1.6016,                0.75927,                 1.3032,             0.00027497,             0.00027497,             0.00027497
                    170,                 1.3948,                 1.0132,                 1.3129,                0.94028,                0.96179,                 0.9586,                0.49504,                 1.6065,                0.75926,                 1.3045,             0.00027158,             0.00027158,             0.00027158
                    171,                 1.3778,                 1.0409,                 1.3091,                0.94914,                0.94739,                0.95693,                0.50346,                 1.5933,                0.75269,                 1.2925,             0.00026819,             0.00026819,             0.00026819
                    172,                 1.3381,                 1.0095,                  1.289,                0.94756,                0.95098,                0.95952,                0.50697,                 1.5805,                0.74475,                  1.284,             0.00026481,             0.00026481,             0.00026481
                    173,                 1.3398,                0.97565,                 1.2841,                0.94989,                0.95342,                0.96094,                0.50895,                  1.586,                0.74087,                 1.2877,             0.00026144,             0.00026144,             0.00026144
                    174,                 1.3439,                  0.986,                 1.2799,                0.95762,                0.94999,                0.96432,                0.52291,                 1.5595,                0.73335,                 1.2791,             0.00025808,             0.00025808,             0.00025808
                    175,                  1.323,                0.93473,                 1.2519,                0.96002,                0.95262,                0.97179,                0.53139,                 1.5203,                0.72946,                 1.2728,             0.00025473,             0.00025473,             0.00025473
                    176,                 1.3465,                0.97387,                  1.278,                0.94001,                0.95693,                0.95907,                0.52848,                 1.5169,                0.73262,                 1.2765,             0.00025138,             0.00025138,             0.00025138
                    177,                 1.3495,                 1.0024,                 1.2826,                  0.931,                0.95877,                 0.9582,                0.51746,                 1.5501,                0.73991,                 1.2744,             0.00024805,             0.00024805,             0.00024805
                    178,                 1.3426,                0.96425,                 1.2761,                0.94448,                0.95678,                0.96559,                0.53305,                 1.5182,                0.73257,                 1.2637,             0.00024472,             0.00024472,             0.00024472
                    179,                 1.3223,                0.96083,                 1.2667,                0.95426,                0.96051,                0.97278,                0.54302,                 1.4926,                0.72293,                 1.2502,             0.00024141,             0.00024141,             0.00024141
                    180,                  1.333,                0.97701,                 1.2856,                0.95331,                0.96315,                 0.9704,                0.52085,                 1.5457,                0.73191,                 1.2639,              0.0002381,              0.0002381,              0.0002381
                    181,                 1.3363,                0.95728,                 1.2638,                0.94701,                0.96691,                0.96912,                0.51855,                 1.5536,                 0.7268,                 1.2637,             0.00023481,             0.00023481,             0.00023481
                    182,                 1.3051,                0.93166,                 1.2664,                0.95061,                 0.9664,                0.96969,                 0.5353,                 1.5313,                0.72212,                 1.2559,             0.00023153,             0.00023153,             0.00023153
                    183,                 1.3465,                0.98077,                 1.2741,                0.94893,                0.96574,                 0.9689,                0.53487,                 1.5103,                0.71819,                 1.2475,             0.00022825,             0.00022825,             0.00022825
                    184,                 1.3482,                0.96937,                 1.2867,                0.93866,                0.96964,                0.96829,                0.53261,                 1.5091,                0.71384,                 1.2481,               0.000225,               0.000225,               0.000225
                    185,                 1.2912,                0.92561,                 1.2593,                0.94652,                0.97009,                0.96836,                0.52904,                 1.5372,                0.71707,                 1.2613,             0.00022175,             0.00022175,             0.00022175
                    186,                 1.3561,                0.98927,                 1.2943,                0.94199,                0.97192,                0.96906,                 0.5164,                 1.5588,                0.72598,                 1.2741,             0.00021851,             0.00021851,             0.00021851
                    187,                 1.3469,                0.96016,                 1.2855,                0.95043,                0.96455,                0.97118,                0.53281,                 1.5148,                0.72603,                 1.2574,             0.00021529,             0.00021529,             0.00021529
                    188,                 1.3086,                0.91002,                 1.2458,                0.95848,                0.95508,                0.97298,                0.54955,                 1.4601,                0.71026,                 1.2463,             0.00021209,             0.00021209,             0.00021209
                    189,                 1.3193,                 0.9173,                 1.2548,                0.95203,                0.95171,                0.97018,                0.54513,                 1.4553,                 0.7058,                 1.2339,             0.00020889,             0.00020889,             0.00020889
                    190,                  1.323,                 0.9507,                 1.2488,                0.95604,                0.95059,                0.96954,                0.53892,                 1.4705,                0.71263,                 1.2374,             0.00020571,             0.00020571,             0.00020571
                    191,                 1.3526,                0.99096,                 1.2751,                0.95601,                0.95464,                0.96345,                0.53284,                 1.4857,                0.72138,                 1.2441,             0.00020254,             0.00020254,             0.00020254
                    192,                 1.3213,                0.93515,                 1.2731,                0.94927,                0.94355,                0.96268,                0.54605,                 1.4562,                0.72165,                 1.2412,             0.00019939,             0.00019939,             0.00019939
                    193,                 1.3346,                0.93518,                 1.2571,                0.94194,                0.96018,                0.96421,                0.54869,                  1.456,                0.71626,                 1.2316,             0.00019626,             0.00019626,             0.00019626
                    194,                 1.3142,                0.94215,                 1.2542,                0.94769,                0.97109,                0.96871,                0.52118,                 1.5402,                 0.7257,                  1.257,             0.00019314,             0.00019314,             0.00019314
                    195,                 1.2985,                0.96562,                 1.2607,                0.95375,                0.97022,                0.97204,                0.52269,                 1.5393,                   0.72,                 1.2573,             0.00019003,             0.00019003,             0.00019003
                    196,                 1.3204,                0.93293,                 1.2476,                  0.947,                0.97524,                0.97222,                0.53354,                 1.5054,                0.70775,                  1.251,             0.00018694,             0.00018694,             0.00018694
                    197,                 1.3309,                 0.9506,                 1.2659,                0.94901,                0.97762,                0.97385,                 0.5288,                 1.5346,                0.71067,                 1.2567,             0.00018387,             0.00018387,             0.00018387
                    198,                 1.3091,                0.92295,                 1.2524,                  0.944,                0.97577,                0.97234,                0.51264,                 1.5763,                0.71718,                 1.2757,             0.00018082,             0.00018082,             0.00018082
                    199,                 1.3252,                0.93094,                  1.257,                0.94632,                0.97147,                0.96303,                0.49678,                 1.6417,                0.73373,                 1.3087,             0.00017778,             0.00017778,             0.00017778
                    200,                 1.3016,                0.93276,                 1.2634,                0.94904,                0.97267,                0.97339,                0.52825,                 1.5276,                 0.7099,                 1.2557,             0.00017476,             0.00017476,             0.00017476
                    201,                  1.266,                0.87773,                 1.2315,                 0.9514,                0.96931,                0.97072,                0.54679,                 1.4874,                 0.7039,                 1.2466,             0.00017175,             0.00017175,             0.00017175
                    202,                 1.3333,                 0.9389,                 1.2652,                0.95337,                0.96497,                 0.9672,                0.54161,                 1.5119,                0.70434,                 1.2518,             0.00016877,             0.00016877,             0.00016877
                    203,                 1.2915,                0.90272,                 1.2449,                 0.9588,                0.96861,                0.96846,                0.52395,                 1.5412,                0.70773,                 1.2651,              0.0001658,              0.0001658,              0.0001658
                    204,                 1.2832,                0.93346,                 1.2422,                0.95631,                0.97285,                0.97204,                0.55336,                 1.4672,                0.69159,                 1.2339,             0.00016285,             0.00016285,             0.00016285
                    205,                 1.2854,                0.92978,                 1.2362,                0.95277,                0.97328,                0.97337,                0.55607,                 1.4592,                0.69131,                 1.2367,             0.00015992,             0.00015992,             0.00015992
                    206,                 1.2794,                0.90671,                 1.2173,                0.95038,                0.97139,                0.97141,                0.55425,                  1.463,                 0.6963,                 1.2361,             0.00015701,             0.00015701,             0.00015701
                    207,                 1.3337,                0.98199,                 1.2927,                 0.9524,                0.97581,                0.97222,                 0.5526,                 1.4659,                0.70036,                 1.2282,             0.00015412,             0.00015412,             0.00015412
                    208,                 1.3221,                0.95087,                 1.2568,                0.95118,                 0.9744,                0.97174,                 0.5509,                 1.4704,                0.70212,                 1.2269,             0.00015125,             0.00015125,             0.00015125
                    209,                 1.3292,                0.95024,                 1.2807,                0.95444,                0.96918,                0.97177,                0.55033,                 1.4717,                0.70597,                 1.2279,             0.00014841,             0.00014841,             0.00014841
                    210,                 1.2816,                0.91339,                 1.2288,                0.96267,                0.96606,                0.97387,                0.55871,                 1.4464,                0.70142,                 1.2213,             0.00014558,             0.00014558,             0.00014558
                    211,                 1.3074,                0.93273,                 1.2448,                0.95606,                 0.9678,                 0.9735,                0.55722,                 1.4482,                0.70055,                 1.2206,             0.00014277,             0.00014277,             0.00014277
                    212,                  1.257,                0.87298,                 1.2384,                0.96053,                 0.9591,                0.97155,                0.55093,                  1.476,                 0.7013,                 1.2263,             0.00013998,             0.00013998,             0.00013998
                    213,                 1.2984,                0.89712,                 1.2547,                0.95888,                0.96175,                0.96868,                 0.5357,                 1.5163,                0.70294,                 1.2385,             0.00013722,             0.00013722,             0.00013722
                    214,                 1.2949,                0.91377,                 1.2386,                 0.9612,                0.96177,                0.96967,                0.53998,                 1.5021,                0.69584,                 1.2357,             0.00013447,             0.00013447,             0.00013447
                    215,                  1.302,                0.91253,                  1.256,                0.97287,                0.96459,                0.97486,                0.54738,                 1.4808,                0.69158,                 1.2286,             0.00013175,             0.00013175,             0.00013175
                    216,                 1.2927,                0.87822,                 1.2364,                0.96913,                0.96994,                0.97741,                  0.554,                 1.4729,                0.68985,                 1.2244,             0.00012906,             0.00012906,             0.00012906
                    217,                 1.2824,                0.90317,                 1.2443,                0.96708,                0.97004,                0.97466,                0.54033,                 1.5023,                0.69388,                  1.234,             0.00012638,             0.00012638,             0.00012638
                    218,                 1.3033,                0.89805,                 1.2478,                0.96823,                0.96598,                0.97321,                0.54849,                 1.4802,                0.68393,                  1.227,             0.00012373,             0.00012373,             0.00012373
                    219,                  1.249,                0.84862,                  1.242,                0.97581,                0.96249,                0.97712,                0.56037,                 1.4477,                0.67678,                 1.2174,              0.0001211,              0.0001211,              0.0001211
                    220,                 1.3035,                 0.8999,                 1.2395,                 0.9732,                0.96167,                0.97504,                 0.5628,                 1.4386,                0.67859,                 1.2125,             0.00011849,             0.00011849,             0.00011849
                    221,                  1.293,                0.87841,                 1.2346,                0.97036,                0.96351,                0.97515,                0.55541,                 1.4602,                0.68501,                 1.2206,             0.00011591,             0.00011591,             0.00011591
                    222,                 1.2669,                0.86597,                 1.2247,                 0.9613,                0.97066,                0.97364,                0.55256,                 1.4638,                0.68429,                 1.2215,             0.00011335,             0.00011335,             0.00011335
                    223,                 1.2931,                0.91125,                 1.2513,                0.96341,                0.96868,                0.97631,                0.56096,                 1.4363,                0.67773,                 1.2116,             0.00011082,             0.00011082,             0.00011082
                    224,                 1.2697,                0.87718,                 1.2272,                0.96309,                0.96475,                0.97307,                0.56584,                 1.4316,                0.67617,                 1.2125,             0.00010831,             0.00010831,             0.00010831
                    225,                 1.2777,                0.87123,                 1.2208,                0.96862,                0.96201,                0.97294,                0.55956,                 1.4389,                0.67244,                 1.2232,             0.00010583,             0.00010583,             0.00010583
                    226,                 1.2959,                0.90307,                 1.2461,                0.96292,                0.97185,                0.97364,                0.55638,                 1.4637,                0.67586,                 1.2289,             0.00010337,             0.00010337,             0.00010337
                    227,                 1.2983,                0.89821,                 1.2535,                0.96085,                0.97175,                0.97117,                0.53724,                 1.5011,                0.68179,                 1.2356,             0.00010094,             0.00010094,             0.00010094
                    228,                 1.3122,                 0.9011,                 1.2538,                0.96308,                0.97107,                0.97438,                0.55249,                 1.4722,                0.67664,                 1.2261,             9.8535e-05,             9.8535e-05,             9.8535e-05
                    229,                 1.2546,                0.88439,                 1.2137,                0.96366,                0.97505,                0.97622,                0.56824,                 1.4264,                0.66577,                 1.2109,             9.6155e-05,             9.6155e-05,             9.6155e-05
                    230,                 1.2713,                0.89293,                 1.2448,                 0.9655,                0.97487,                 0.9764,                0.57149,                 1.4187,                0.66229,                 1.2094,             9.3802e-05,             9.3802e-05,             9.3802e-05
                    231,                 1.2661,                0.87906,                 1.2325,                0.96081,                0.97322,                0.97433,                0.56742,                 1.4296,                0.66317,                 1.2122,             9.1475e-05,             9.1475e-05,             9.1475e-05
                    232,                 1.2737,                0.93045,                 1.2364,                0.96031,                0.97138,                0.97491,                0.55136,                 1.4789,                 0.6738,                 1.2288,             8.9175e-05,             8.9175e-05,             8.9175e-05
                    233,                 1.2805,                0.87837,                 1.2205,                0.96134,                0.97079,                0.97547,                0.54763,                 1.4913,                0.67697,                 1.2341,             8.6902e-05,             8.6902e-05,             8.6902e-05
                    234,                  1.274,                0.86143,                 1.2178,                0.96142,                 0.9686,                 0.9741,                0.56372,                 1.4593,                0.66933,                 1.2219,             8.4656e-05,             8.4656e-05,             8.4656e-05
                    235,                 1.2798,                0.89572,                 1.2329,                0.96427,                0.97273,                0.97646,                0.57124,                 1.4435,                0.66595,                 1.2174,             8.2438e-05,             8.2438e-05,             8.2438e-05
                    236,                  1.259,                0.89075,                 1.2165,                0.97031,                0.96931,                0.97702,                0.56339,                 1.4449,                0.66498,                 1.2159,             8.0249e-05,             8.0249e-05,             8.0249e-05
                    237,                 1.2858,                0.89221,                 1.2485,                0.97096,                0.96845,                0.97742,                0.54799,                 1.4768,                0.66881,                 1.2261,             7.8087e-05,             7.8087e-05,             7.8087e-05
                    238,                 1.2545,                0.85729,                 1.2084,                0.97071,                 0.9678,                0.97741,                0.54622,                  1.487,                0.66971,                 1.2288,             7.5953e-05,             7.5953e-05,             7.5953e-05
                    239,                 1.2963,                0.87284,                 1.2292,                0.96128,                0.96964,                0.97683,                0.55061,                 1.4757,                0.66567,                 1.2264,             7.3849e-05,             7.3849e-05,             7.3849e-05
                    240,                 1.2457,                0.85532,                  1.217,                  0.967,                0.97229,                0.97844,                 0.5603,                 1.4456,                0.66149,                  1.217,             7.1773e-05,             7.1773e-05,             7.1773e-05
                    241,                 1.2659,                0.89645,                 1.2201,                0.96556,                0.97642,                 0.9785,                 0.5671,                 1.4304,                0.66006,                 1.2099,             6.9726e-05,             6.9726e-05,             6.9726e-05
                    242,                 1.2595,                0.90381,                 1.2476,                0.96776,                0.97372,                0.97854,                0.57031,                 1.4324,                0.65892,                 1.2107,             6.7708e-05,             6.7708e-05,             6.7708e-05
                    243,                 1.2705,                 0.8749,                 1.2384,                0.97004,                0.97238,                0.97852,                0.55802,                 1.4597,                0.66166,                 1.2207,              6.572e-05,              6.572e-05,              6.572e-05
                    244,                 1.2543,                0.85466,                 1.2195,                0.96194,                0.96991,                0.97663,                0.54667,                 1.4838,                0.66939,                 1.2322,             6.3762e-05,             6.3762e-05,             6.3762e-05
                    245,                  1.267,                0.86796,                 1.2355,                0.96724,                0.97061,                0.97807,                0.54683,                 1.4747,                0.66653,                 1.2318,             6.1834e-05,             6.1834e-05,             6.1834e-05
                    246,                 1.2528,                0.86444,                 1.2364,                0.96716,                0.97122,                0.97819,                 0.5505,                 1.4629,                0.66377,                 1.2293,             5.9935e-05,             5.9935e-05,             5.9935e-05
                    247,                 1.2419,                 0.8631,                 1.2137,                0.96146,                0.96982,                0.97412,                0.55276,                 1.4525,                0.66118,                 1.2262,             5.8067e-05,             5.8067e-05,             5.8067e-05
                    248,                 1.2554,                0.89153,                 1.2422,                0.96464,                0.97088,                0.97801,                0.55804,                 1.4443,                0.65938,                 1.2229,              5.623e-05,              5.623e-05,              5.623e-05
                    249,                 1.2752,                0.88427,                 1.2363,                0.96469,                0.96983,                0.97813,                0.55807,                 1.4439,                0.66055,                 1.2198,             5.4424e-05,             5.4424e-05,             5.4424e-05
                    250,                 1.2398,                0.84752,                 1.2148,                0.96098,                0.96707,                0.97641,                0.55136,                 1.4577,                0.66061,                 1.2206,             5.2648e-05,             5.2648e-05,             5.2648e-05
                    251,                 1.2402,                 0.8287,                 1.2179,                0.96096,                0.96552,                0.97422,                 0.5461,                 1.4776,                0.66384,                 1.2274,             5.0904e-05,             5.0904e-05,             5.0904e-05
                    252,                 1.2673,                0.89011,                  1.241,                0.96598,                0.96479,                0.97506,                0.55061,                 1.4754,                0.66072,                 1.2265,             4.9191e-05,             4.9191e-05,             4.9191e-05
                    253,                  1.265,                 0.8653,                 1.2428,                0.96652,                0.96168,                0.97714,                0.55378,                 1.4626,                0.65564,                 1.2202,             4.7509e-05,             4.7509e-05,             4.7509e-05
                    254,                  1.229,                0.83163,                 1.1981,                0.96952,                0.96366,                0.97951,                0.55628,                 1.4592,                0.65399,                 1.2182,             4.5859e-05,             4.5859e-05,             4.5859e-05
                    255,                  1.271,                0.91386,                 1.2348,                0.96533,                0.97464,                0.97954,                0.55798,                   1.46,                 0.6532,                 1.2165,             4.4242e-05,             4.4242e-05,             4.4242e-05
                    256,                 1.2397,                0.83662,                 1.2006,                0.97177,                 0.9656,                0.97972,                 0.5559,                 1.4611,                0.65394,                 1.2164,             4.2656e-05,             4.2656e-05,             4.2656e-05
                    257,                 1.2682,                0.84863,                 1.2237,                0.96985,                0.96614,                0.97972,                0.55851,                 1.4552,                0.65562,                 1.2143,             4.1102e-05,             4.1102e-05,             4.1102e-05
                    258,                 1.2778,                0.88265,                 1.2339,                0.96861,                0.97082,                0.97959,                0.56013,                   1.45,                0.65475,                 1.2125,             3.9581e-05,             3.9581e-05,             3.9581e-05
                    259,                 1.2809,                0.87247,                 1.2469,                0.97002,                0.97127,                0.97967,                0.55737,                 1.4549,                0.65584,                 1.2146,             3.8093e-05,             3.8093e-05,             3.8093e-05
                    260,                 1.2521,                0.85608,                 1.2349,                0.96975,                0.97158,                0.97919,                0.55892,                 1.4449,                0.65395,                 1.2107,             3.6637e-05,             3.6637e-05,             3.6637e-05
                    261,                 1.2814,                0.89976,                 1.2341,                0.97454,                0.96719,                0.97939,                0.56234,                 1.4365,                0.65328,                 1.2082,             3.5214e-05,             3.5214e-05,             3.5214e-05
                    262,                  1.257,                0.88138,                 1.2334,                0.97405,                0.96834,                0.97932,                0.56558,                 1.4361,                0.65201,                 1.2075,             3.3825e-05,             3.3825e-05,             3.3825e-05
                    263,                 1.2409,                 0.8596,                 1.2022,                0.96855,                0.97195,                0.97964,                0.56798,                 1.4275,                0.65255,                  1.204,             3.2468e-05,             3.2468e-05,             3.2468e-05
                    264,                 1.2576,                0.86968,                 1.2329,                0.96872,                0.97233,                0.97963,                0.56984,                 1.4264,                 0.6494,                 1.2032,             3.1145e-05,             3.1145e-05,             3.1145e-05
                    265,                 1.2349,                0.83058,                 1.2031,                0.96998,                0.97116,                0.97966,                0.56527,                 1.4324,                0.65043,                 1.2044,             2.9855e-05,             2.9855e-05,             2.9855e-05
                    266,                 1.2508,                0.84814,                 1.2144,                0.97415,                0.97043,                0.97998,                0.56022,                 1.4486,                0.65178,                 1.2087,             2.8599e-05,             2.8599e-05,             2.8599e-05
                    267,                 1.2499,                0.86345,                 1.2163,                 0.9729,                0.96844,                0.97781,                0.55607,                 1.4593,                0.65158,                 1.2124,             2.7377e-05,             2.7377e-05,             2.7377e-05
                    268,                 1.2709,                0.89323,                 1.2333,                0.97311,                0.96838,                0.97795,                0.55468,                 1.4637,                0.65198,                  1.214,             2.6189e-05,             2.6189e-05,             2.6189e-05
                    269,                 1.2541,                 0.8651,                 1.2339,                 0.9717,                0.96667,                0.97773,                0.55512,                 1.4679,                0.65155,                 1.2161,             2.5035e-05,             2.5035e-05,             2.5035e-05
                    270,                 1.2483,                0.87357,                 1.2169,                0.97181,                0.96665,                0.97773,                0.55698,                 1.4609,                0.64929,                 1.2124,             2.3915e-05,             2.3915e-05,             2.3915e-05
                    271,                 1.2813,                0.89506,                 1.2652,                0.97305,                0.97265,                0.97981,                0.56294,                  1.447,                0.64732,                 1.2082,             2.2829e-05,             2.2829e-05,             2.2829e-05
                    272,                 1.2631,                0.88549,                 1.2497,                 0.9735,                0.97322,                0.98023,                0.56669,                  1.438,                0.64448,                  1.206,             2.1778e-05,             2.1778e-05,             2.1778e-05
                    273,                 1.2678,                0.88879,                 1.2416,                0.97354,                0.97315,                0.98036,                0.56822,                 1.4301,                0.64473,                 1.2027,             2.0762e-05,             2.0762e-05,             2.0762e-05
                    274,                 1.2211,                0.81773,                 1.1899,                0.96604,                0.98031,                0.98026,                0.57228,                 1.4229,                0.64303,                 1.2003,              1.978e-05,              1.978e-05,              1.978e-05
                    275,                 1.2733,                0.86727,                 1.2344,                0.96566,                0.98167,                0.98027,                0.57249,                 1.4204,                0.64267,                 1.1986,             1.8832e-05,             1.8832e-05,             1.8832e-05
                    276,                 1.2459,                0.85837,                  1.234,                 0.9659,                  0.981,                0.98009,                0.57052,                 1.4227,                0.64266,                 1.1985,              1.792e-05,              1.792e-05,              1.792e-05
                    277,                 1.2772,                0.88852,                 1.2337,                0.96611,                0.98052,                0.98031,                0.56747,                 1.4372,                0.64338,                 1.2021,             1.7043e-05,             1.7043e-05,             1.7043e-05
                    278,                 1.2658,                0.87671,                 1.2436,                0.96615,                 0.9807,                0.98031,                0.56619,                 1.4376,                0.64452,                 1.2028,               1.62e-05,               1.62e-05,               1.62e-05
                    279,                 1.2472,                0.82818,                 1.1891,                0.96593,                0.98023,                 0.9804,                0.56327,                 1.4462,                0.64324,                 1.2061,             1.5393e-05,             1.5393e-05,             1.5393e-05
                    280,                 1.2625,                0.86698,                   1.23,                0.96249,                0.97966,                 0.9782,                0.56277,                 1.4498,                0.64461,                 1.2093,             1.4621e-05,             1.4621e-05,             1.4621e-05
                    281,                 1.2787,                0.86776,                 1.2296,                0.96275,                0.97708,                0.97817,                0.56187,                 1.4511,                0.64577,                 1.2091,             1.3885e-05,             1.3885e-05,             1.3885e-05
                    282,                 1.2548,                 0.8418,                 1.2159,                0.96304,                0.97706,                0.97819,                 0.5613,                  1.451,                0.64686,                 1.2094,             1.3184e-05,             1.3184e-05,             1.3184e-05
                    283,                 1.2585,                0.87042,                 1.2366,                0.97269,                0.96964,                0.97836,                 0.5602,                 1.4481,                0.64434,                 1.2087,             1.2518e-05,             1.2518e-05,             1.2518e-05
                    284,                 1.2428,                0.84314,                 1.2179,                0.97529,                0.96838,                 0.9781,                0.56483,                 1.4471,                0.64594,                 1.2086,             1.1888e-05,             1.1888e-05,             1.1888e-05
                    285,                 1.2698,                 0.8718,                 1.2304,                0.97234,                0.96643,                0.97778,                0.56278,                 1.4489,                0.64624,                 1.2088,             1.1294e-05,             1.1294e-05,             1.1294e-05
                    286,                  1.229,                0.84827,                 1.2114,                0.97551,                0.96798,                0.97803,                0.56366,                 1.4483,                0.64415,                 1.2085,             1.0735e-05,             1.0735e-05,             1.0735e-05
                    287,                 1.2362,                0.84266,                 1.2059,                0.97563,                0.96766,                0.97785,                0.56476,                 1.4417,                0.64428,                 1.2061,             1.0212e-05,             1.0212e-05,             1.0212e-05
                    288,                 1.3078,                0.91286,                 1.2623,                0.97558,                0.96787,                0.97826,                0.56219,                 1.4461,                0.64401,                 1.2079,             9.7247e-06,             9.7247e-06,             9.7247e-06
                    289,                  1.245,                0.84479,                 1.2035,                0.97057,                0.96329,                0.97389,                0.56338,                 1.4468,                0.64555,                  1.208,             9.2734e-06,             9.2734e-06,             9.2734e-06
                    290,                 1.2649,                0.86602,                 1.2294,                0.97244,                0.96672,                0.97795,                0.56311,                 1.4434,                 0.6441,                 1.2067,             8.8581e-06,             8.8581e-06,             8.8581e-06
                    291,                 1.1563,                0.77299,                 1.2839,                 0.9693,                0.97072,                0.98001,                0.56269,                 1.4425,                0.64899,                 1.2069,             8.4787e-06,             8.4787e-06,             8.4787e-06
                    292,                 1.1677,                0.77752,                 1.2695,                0.96215,                0.96695,                0.97693,                 0.5616,                 1.4461,                0.65698,                 1.2087,             8.1353e-06,             8.1353e-06,             8.1353e-06
                    293,                 1.1411,                0.76092,                 1.2595,                0.95604,                0.97136,                0.97356,                0.56028,                 1.4515,                0.66256,                 1.2129,             7.8279e-06,             7.8279e-06,             7.8279e-06
                    294,                 1.1373,                0.76376,                 1.2313,                0.95672,                0.96854,                0.97346,                0.55883,                 1.4529,                 0.6655,                 1.2133,             7.5567e-06,             7.5567e-06,             7.5567e-06
                    295,                 1.1367,                0.76705,                  1.252,                0.95642,                0.96403,                0.97222,                0.55521,                 1.4623,                0.67148,                 1.2182,             7.3215e-06,             7.3215e-06,             7.3215e-06
                    296,                 1.1687,                0.76978,                 1.2589,                0.95572,                 0.9609,                0.97203,                0.55391,                 1.4612,                0.67288,                 1.2183,             7.1225e-06,             7.1225e-06,             7.1225e-06
                    297,                 1.1545,                0.76701,                 1.2516,                 0.9574,                0.96353,                0.97487,                0.55466,                 1.4618,                 0.6729,                 1.2184,             6.9596e-06,             6.9596e-06,             6.9596e-06
                    298,                 1.1673,                0.76997,                 1.2697,                0.96006,                0.96235,                0.97505,                0.55333,                  1.462,                0.67378,                 1.2188,             6.8329e-06,             6.8329e-06,             6.8329e-06
                    299,                 1.1461,                0.75627,                 1.2559,                0.96137,                 0.9634,                0.97532,                0.55483,                 1.4645,                0.67215,                 1.2199,             6.7424e-06,             6.7424e-06,             6.7424e-06
                    300,                 1.1627,                0.75647,                 1.2602,                0.96138,                0.96388,                0.97544,                0.55457,                 1.4666,                0.66838,                 1.2205,             6.6881e-06,             6.6881e-06,             6.6881e-06
