                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.3071,                 1.0372,                 1.3712,                0.93755,                0.91886,                0.95052,                0.49898,                 1.6678,                0.85328,                 1.5046,             0.00052275,             0.00052275,             0.00052275
                    153,                 1.2983,                 1.0271,                 1.3761,                0.92861,                0.91538,                0.94267,                0.50987,                 1.6052,                0.85198,                 1.4536,             0.00052271,             0.00052271,             0.00052271
                    154,                 1.3114,                 1.0601,                 1.3756,                0.91726,                0.93259,                0.95015,                0.51416,                 1.5948,                0.84389,                 1.4314,             0.00052267,             0.00052267,             0.00052267
                    155,                 1.3196,                 1.0562,                 1.3756,                 0.9361,                0.93289,                0.94597,                0.49206,                 1.6717,                  0.841,                 1.4974,             0.00052262,             0.00052262,             0.00052262
                    156,                 1.3334,                  1.074,                 1.4103,                0.93899,                 0.9353,                  0.957,                0.47966,                 1.7016,                0.83327,                 1.5333,             0.00052258,             0.00052258,             0.00052258
                    157,                 1.3306,                 1.0727,                 1.4088,                0.93535,                0.94492,                0.95619,                 0.4769,                    1.7,                0.83624,                 1.5041,             0.00052253,             0.00052253,             0.00052253
                    158,                 1.3097,                 1.0309,                 1.4047,                0.91586,                0.92951,                0.94316,                0.47675,                 1.6899,                0.84308,                 1.4746,             0.00052249,             0.00052249,             0.00052249
                    159,                  1.327,                 1.0596,                 1.3898,                0.93122,                0.91248,                0.94554,                0.50505,                 1.6179,                0.84089,                 1.4497,             0.00052244,             0.00052244,             0.00052244
                    160,                 1.3204,                 1.0425,                 1.3826,                0.91866,                0.93614,                 0.9486,                0.50428,                 1.6383,                0.85196,                 1.4821,              0.0005224,              0.0005224,              0.0005224
                    161,                 1.3348,                  1.088,                 1.3995,                0.90952,                0.91749,                0.94434,                0.50103,                 1.6402,                0.86996,                 1.4743,             0.00052235,             0.00052235,             0.00052235
                    162,                 1.2985,                 1.0194,                 1.3659,                0.88686,                0.93337,                0.94752,                0.50583,                 1.6093,                 0.8632,                 1.4459,             0.00052231,             0.00052231,             0.00052231
                    163,                 1.3091,                 1.0215,                 1.3609,                0.88632,                0.93802,                0.94781,                0.51113,                 1.5987,                 0.8508,                 1.4515,             0.00052226,             0.00052226,             0.00052226
                    164,                 1.2885,                 1.0131,                 1.3672,                0.92071,                0.93511,                0.96199,                0.51711,                 1.5983,                0.82135,                 1.4293,             0.00052222,             0.00052222,             0.00052222
                    165,                 1.3471,                 1.0693,                    1.4,                0.93512,                0.92561,                0.95512,                0.50004,                 1.6494,                0.82953,                 1.4558,             0.00052217,             0.00052217,             0.00052217
                    166,                 1.3054,                0.99376,                 1.3682,                0.94745,                0.92777,                0.95665,                0.51041,                  1.622,                0.82946,                 1.4468,             0.00052212,             0.00052212,             0.00052212
                    167,                 1.2907,                 1.0107,                 1.3622,                0.94313,                0.92712,                0.95939,                 0.5174,                 1.6218,                0.80439,                 1.4217,             0.00052208,             0.00052208,             0.00052208
                    168,                 1.3305,                 1.0484,                 1.4031,                 0.9277,                0.94449,                0.96053,                0.51746,                 1.6281,                0.79744,                 1.4167,             0.00052203,             0.00052203,             0.00052203
                    169,                 1.2918,                  1.014,                 1.3789,                0.94206,                0.91669,                0.95332,                0.51073,                 1.6121,                0.80722,                 1.4322,             0.00052198,             0.00052198,             0.00052198
                    170,                 1.3035,                 1.0239,                 1.3799,                0.93538,                0.92242,                 0.9542,                0.51181,                 1.5959,                 0.8108,                 1.4139,             0.00052193,             0.00052193,             0.00052193
                    171,                 1.3757,                 1.1027,                  1.429,                0.91938,                0.90632,                0.94725,                0.49929,                 1.6265,                0.85611,                 1.4362,             0.00052189,             0.00052189,             0.00052189
                    172,                 1.3394,                 1.0393,                 1.4018,                0.91107,                0.92853,                  0.947,                 0.4904,                 1.6662,                0.85116,                 1.4608,             0.00052184,             0.00052184,             0.00052184
                    173,                 1.3171,                 1.0112,                 1.3929,                0.92253,                0.92494,                0.95111,                0.48368,                  1.685,                0.84395,                 1.4728,             0.00052179,             0.00052179,             0.00052179
                    174,                 1.2943,                 1.0101,                 1.3713,                0.90786,                  0.931,                0.94623,                0.48822,                 1.6917,                0.83261,                 1.4733,             0.00052174,             0.00052174,             0.00052174
                    175,                 1.3232,                 1.0234,                 1.3732,                0.92291,                0.93205,                0.95119,                0.48122,                 1.7002,                 0.8339,                 1.4849,             0.00052169,             0.00052169,             0.00052169
                    176,                 1.3133,                 1.0603,                 1.4058,                0.91715,                0.94051,                0.95374,                0.48344,                 1.6832,                0.83877,                 1.4815,             0.00052164,             0.00052164,             0.00052164
                    177,                 1.3052,                 1.0195,                 1.3649,                0.94512,                0.91561,                0.95727,                0.49045,                 1.6697,                0.85768,                 1.4855,             0.00052159,             0.00052159,             0.00052159
                    178,                 1.2882,                 1.0151,                 1.3665,                0.94291,                0.90679,                0.94721,                0.48171,                 1.6885,                0.84976,                 1.4862,             0.00052154,             0.00052154,             0.00052154
                    179,                 1.3261,                 1.0217,                 1.3733,                0.92535,                0.92175,                0.95177,                0.49163,                 1.6786,                0.83687,                 1.4729,             0.00052149,             0.00052149,             0.00052149
                    180,                 1.3132,                 1.0322,                 1.3777,                0.92739,                0.92712,                0.95411,                0.49839,                  1.677,                0.82745,                 1.4609,             0.00052144,             0.00052144,             0.00052144
                    181,                 1.2949,                 1.0014,                 1.3606,                0.93036,                0.93603,                0.95783,                0.50174,                 1.6605,                0.82336,                 1.4505,             0.00052139,             0.00052139,             0.00052139
                    182,                 1.3527,                 1.0625,                 1.3857,                0.93268,                 0.9342,                0.96149,                0.50224,                 1.6527,                0.82154,                  1.468,             0.00052134,             0.00052134,             0.00052134
                    183,                  1.312,                 1.0097,                 1.3714,                0.91571,                  0.939,                0.95224,                0.49992,                 1.6573,                0.81437,                 1.4688,             0.00052129,             0.00052129,             0.00052129
                    184,                 1.3171,                 1.0131,                 1.3583,                0.92319,                0.92511,                0.94924,                0.50246,                 1.6408,                0.81096,                 1.4591,             0.00052123,             0.00052123,             0.00052123
                    185,                 1.3036,                 0.9967,                 1.3703,                 0.8993,                0.94085,                0.93471,                0.49272,                 1.6356,                0.81837,                 1.4307,             0.00052118,             0.00052118,             0.00052118
                    186,                 1.3316,                 1.0145,                 1.3768,                0.90219,                0.93421,                0.93556,                0.49971,                 1.6238,                0.81234,                 1.4281,             0.00052113,             0.00052113,             0.00052113
                    187,                 1.2661,                0.96346,                 1.3501,                0.92896,                0.94158,                0.94552,                0.49536,                 1.6544,                0.82876,                 1.4888,             0.00052108,             0.00052108,             0.00052108
                    188,                 1.2886,                0.98718,                 1.3595,                0.92855,                0.92309,                0.93856,                0.48968,                 1.6602,                0.81195,                 1.4654,             0.00052102,             0.00052102,             0.00052102
                    189,                 1.3114,                 1.0048,                 1.3782,                0.92986,                0.93152,                0.94708,                0.49628,                 1.6462,                0.80504,                 1.4515,             0.00052097,             0.00052097,             0.00052097
                    190,                 1.2931,                0.98346,                 1.3555,                0.92539,                0.93819,                0.94817,                  0.493,                  1.672,                0.81462,                 1.4741,             0.00052092,             0.00052092,             0.00052092
                    191,                 1.2892,                0.97238,                  1.368,                0.91254,                0.92659,                0.93721,                0.49601,                 1.6517,                0.81175,                 1.4503,             0.00052086,             0.00052086,             0.00052086
                    192,                 1.3207,                0.99983,                 1.3578,                0.92388,                0.94494,                0.95436,                0.51359,                 1.5943,                0.79008,                 1.4127,             0.00052081,             0.00052081,             0.00052081
                    193,                 1.2982,                 1.0014,                 1.3811,                0.92822,                0.93292,                0.94411,                0.50714,                 1.6253,                0.78854,                 1.4418,             0.00052075,             0.00052075,             0.00052075
                    194,                 1.2752,                0.94476,                 1.3538,                0.91728,                0.92835,                0.93895,                0.47934,                 1.6884,                0.81255,                 1.4645,              0.0005207,              0.0005207,              0.0005207
                    195,                 1.3252,                0.98622,                 1.3685,                0.93087,                0.91427,                0.93838,                0.49358,                  1.644,                0.81944,                 1.4379,             0.00052065,             0.00052065,             0.00052065
                    196,                 1.3254,                 1.0069,                 1.3815,                0.93322,                0.93097,                0.94874,                0.52191,                 1.5792,                 0.8073,                 1.3918,             0.00052059,             0.00052059,             0.00052059
                    197,                 1.3266,                 1.0261,                 1.4022,                0.93345,                0.92606,                 0.9422,                0.50675,                 1.6138,                0.80999,                 1.4157,             0.00052053,             0.00052053,             0.00052053
                    198,                 1.3256,                 1.0057,                 1.3827,                0.90283,                0.91448,                0.92123,                0.47386,                 1.7005,                0.82081,                 1.4844,             0.00052048,             0.00052048,             0.00052048
                    199,                 1.3125,                 1.0047,                 1.3853,                0.90868,                0.94662,                0.95823,                0.51449,                 1.6231,                0.78374,                 1.4604,             0.00052042,             0.00052042,             0.00052042
                    200,                 1.3122,                0.98707,                 1.4038,                0.91453,                0.96252,                0.96596,                0.52464,                 1.6035,                0.76518,                 1.4422,             0.00052037,             0.00052037,             0.00052037
                    201,                 1.3071,                0.99149,                 1.3671,                0.93371,                0.95386,                0.96212,                0.51173,                 1.6263,                0.78459,                 1.4305,             0.00052031,             0.00052031,             0.00052031
                    202,                  1.332,                  1.014,                 1.3977,                0.94352,                0.94957,                0.96511,                0.51213,                 1.6435,                0.78208,                 1.4453,             0.00052025,             0.00052025,             0.00052025
                    203,                 1.2927,                0.95833,                 1.3736,                0.95749,                0.93533,                0.96532,                0.52626,                 1.6079,                0.76862,                 1.4533,              0.0005202,              0.0005202,              0.0005202
                    204,                 1.3071,                0.98977,                 1.3743,                0.95768,                0.93487,                0.96729,                0.50788,                 1.6619,                0.78576,                 1.5145,             0.00052014,             0.00052014,             0.00052014
                    205,                 1.2717,                0.95742,                 1.3339,                0.94834,                0.94005,                0.96053,                0.49241,                 1.7014,                0.81155,                 1.5193,             0.00052008,             0.00052008,             0.00052008
                    206,                 1.3062,                0.96158,                 1.3707,                0.93133,                0.94074,                0.95705,                0.50751,                 1.6406,                0.80786,                 1.4359,             0.00052002,             0.00052002,             0.00052002
                    207,                 1.2751,                0.94636,                 1.3505,                 0.9509,                0.94923,                0.96695,                0.52043,                 1.6059,                0.76683,                 1.4324,             0.00051997,             0.00051997,             0.00051997
                    208,                 1.2945,                0.97019,                 1.3889,                0.94979,                0.93745,                0.96226,                0.50817,                 1.6479,                0.76145,                 1.4566,             0.00051991,             0.00051991,             0.00051991
                    209,                 1.2652,                 0.9224,                 1.3203,                0.95356,                0.94574,                0.96447,                0.49621,                 1.6708,                0.77492,                 1.4985,             0.00051985,             0.00051985,             0.00051985
                    210,                 1.2818,                0.94853,                 1.3465,                0.94358,                0.94756,                0.96384,                0.49857,                 1.6739,                0.78042,                 1.5071,             0.00051979,             0.00051979,             0.00051979
                    211,                 1.2655,                0.93319,                 1.3515,                0.93373,                0.94396,                 0.9641,                0.50221,                 1.6541,                0.77982,                 1.4787,             0.00051973,             0.00051973,             0.00051973
                    212,                 1.2901,                0.96444,                  1.357,                0.91311,                0.95562,                0.96461,                0.51244,                 1.6188,                0.76935,                 1.4554,             0.00051967,             0.00051967,             0.00051967
                    213,                 1.2884,                 0.9619,                 1.3754,                0.91745,                0.95253,                0.96614,                  0.513,                 1.6204,                0.76303,                 1.4556,             0.00051961,             0.00051961,             0.00051961
                    214,                 1.2941,                0.97634,                 1.3624,                0.94368,                0.92197,                0.96422,                 0.5282,                 1.5981,                0.76328,                  1.431,             0.00051955,             0.00051955,             0.00051955
                    215,                 1.3008,                0.97023,                 1.3947,                0.91917,                0.91706,                0.93572,                0.48588,                 1.6758,                0.80173,                 1.4546,             0.00051949,             0.00051949,             0.00051949
                    216,                  1.333,                0.99682,                 1.3868,                0.91088,                0.91382,                 0.9315,                0.47044,                 1.7304,                0.82225,                 1.4869,             0.00051943,             0.00051943,             0.00051943
                    217,                 1.2748,                0.97511,                 1.3419,                0.90705,                0.93128,                0.94807,                0.50622,                 1.6422,                0.79899,                 1.4547,             0.00051937,             0.00051937,             0.00051937
                    218,                 1.2718,                0.95196,                 1.3532,                0.91644,                0.93545,                0.95068,                 0.5076,                 1.6345,                0.79712,                 1.4583,             0.00051931,             0.00051931,             0.00051931
                    219,                 1.2556,                0.92431,                  1.342,                0.89818,                0.92148,                0.93835,                0.49175,                  1.663,                0.81285,                 1.4621,             0.00051924,             0.00051924,             0.00051924
                    220,                  1.306,                 0.9886,                 1.3671,                0.92536,                 0.9143,                0.94427,                0.49626,                 1.6576,                0.80055,                 1.4416,             0.00051918,             0.00051918,             0.00051918
                    221,                 1.2632,                0.92546,                  1.335,                0.91865,                 0.9327,                0.95113,                0.50377,                 1.6515,                  0.786,                 1.4451,             0.00051912,             0.00051912,             0.00051912
                    222,                  1.255,                0.89951,                 1.3263,                0.92913,                0.95046,                 0.9567,                0.49786,                 1.6686,                0.76801,                 1.4786,             0.00051906,             0.00051906,             0.00051906
                    223,                 1.2729,                0.90925,                 1.3499,                0.92617,                0.94419,                0.95069,                0.49312,                 1.6815,                0.76991,                 1.4615,               0.000519,               0.000519,               0.000519
                    224,                 1.2441,                0.89971,                 1.3304,                0.93655,                  0.947,                0.95873,                0.49785,                 1.6472,                0.77393,                 1.4403,             0.00051893,             0.00051893,             0.00051893
                    225,                 1.3121,                0.97803,                 1.3812,                0.93715,                0.94741,                 0.9669,                0.51706,                 1.6162,                 0.7644,                 1.4469,             0.00051887,             0.00051887,             0.00051887
                    226,                 1.3079,                0.96193,                 1.3769,                0.94153,                0.94863,                0.96243,                 0.5032,                 1.6575,                0.77292,                 1.4766,             0.00051881,             0.00051881,             0.00051881
                    227,                  1.248,                0.89671,                  1.331,                0.93933,                0.91943,                0.94915,                0.48628,                 1.7055,                0.77976,                 1.5019,             0.00051874,             0.00051874,             0.00051874
                    228,                 1.2809,                0.92504,                 1.3665,                0.94578,                0.92114,                0.95937,                0.52371,                 1.5853,                0.76029,                 1.4259,             0.00051868,             0.00051868,             0.00051868
                    229,                 1.2437,                 0.8863,                 1.3242,                0.95579,                0.92949,                0.96214,                0.52187,                 1.5812,                0.75562,                 1.4298,             0.00051861,             0.00051861,             0.00051861
                    230,                  1.277,                0.95563,                 1.3541,                0.94839,                0.93751,                0.95534,                0.50571,                 1.6349,                0.77403,                 1.4649,             0.00051855,             0.00051855,             0.00051855
                    231,                 1.2468,                0.90369,                 1.3261,                0.93182,                0.94518,                0.95244,                0.51111,                 1.6106,                0.75338,                 1.4265,             0.00051848,             0.00051848,             0.00051848
                    232,                  1.297,                0.96899,                  1.376,                0.92803,                 0.9523,                0.95202,                0.51168,                 1.6059,                0.74223,                 1.4153,             0.00051842,             0.00051842,             0.00051842
                    233,                 1.2957,                0.93886,                 1.3501,                0.93469,                0.94126,                0.95495,                0.50635,                 1.6274,                0.74525,                 1.4324,             0.00051835,             0.00051835,             0.00051835
                    234,                 1.2775,                 0.9503,                 1.3643,                 0.9357,                0.94086,                0.96207,                0.51062,                 1.6236,                0.74842,                 1.4359,             0.00051829,             0.00051829,             0.00051829
                    235,                 1.2331,                 0.9123,                  1.344,                 0.9327,                0.94943,                0.96289,                0.50815,                 1.6365,                0.74801,                 1.4514,             0.00051822,             0.00051822,             0.00051822
                    236,                 1.2653,                0.93452,                 1.3594,                0.92683,                0.95549,                0.96557,                0.51869,                 1.6181,                0.73122,                 1.4226,             0.00051816,             0.00051816,             0.00051816
                    237,                 1.2867,                0.92481,                 1.3459,                0.92511,                0.96251,                 0.9643,                0.50882,                 1.6646,                0.73624,                 1.4592,             0.00051809,             0.00051809,             0.00051809
                    238,                 1.2835,                0.91946,                 1.3381,                0.93158,                0.96182,                0.96088,                0.50346,                 1.6853,                0.73466,                 1.4941,             0.00051802,             0.00051802,             0.00051802
                    239,                 1.2482,                0.89642,                 1.3432,                0.93297,                 0.9532,                0.96426,                0.51867,                 1.6081,                0.73188,                 1.4487,             0.00051796,             0.00051796,             0.00051796
                    240,                 1.2725,                0.91083,                 1.3111,                 0.9347,                0.95392,                0.96096,                0.51918,                 1.6249,                0.73615,                 1.4384,             0.00051789,             0.00051789,             0.00051789
                    241,                 1.2618,                0.93359,                 1.3561,                0.94389,                0.93716,                0.95312,                0.48905,                 1.7005,                0.75412,                 1.4824,             0.00051782,             0.00051782,             0.00051782
                    242,                 1.2662,                 0.9154,                 1.3352,                0.94348,                  0.946,                0.95807,                0.49231,                 1.6849,                0.74407,                 1.4793,             0.00051775,             0.00051775,             0.00051775
                    243,                 1.2648,                 0.9229,                 1.3539,                0.92916,                0.95205,                0.96089,                 0.5008,                 1.6466,                0.74027,                 1.4635,             0.00051768,             0.00051768,             0.00051768
                    244,                  1.266,                0.90805,                 1.3347,                0.92741,                0.94167,                0.95909,                0.51305,                 1.5987,                0.74467,                 1.3908,             0.00051762,             0.00051762,             0.00051762
                    245,                 1.2562,                0.90751,                 1.3425,                0.91313,                0.94177,                0.95268,                0.51912,                 1.5848,                0.75181,                 1.3738,             0.00051755,             0.00051755,             0.00051755
                    246,                 1.2522,                0.92739,                 1.3287,                0.91174,                0.93087,                0.95158,                0.51146,                 1.6026,                0.76361,                 1.4215,             0.00051748,             0.00051748,             0.00051748
                    247,                 1.2517,                0.91453,                 1.3261,                 0.9323,                0.93483,                0.95388,                0.50406,                  1.644,                0.74986,                  1.477,             0.00051741,             0.00051741,             0.00051741
                    248,                 1.2508,                0.92659,                 1.3295,                0.94557,                0.94413,                0.95922,                0.50214,                 1.6339,                0.74147,                 1.4441,             0.00051734,             0.00051734,             0.00051734
                    249,                  1.253,                0.89346,                 1.3225,                0.93615,                0.93765,                0.94926,                 0.5052,                  1.593,                 0.7487,                 1.4052,             0.00051727,             0.00051727,             0.00051727
                    250,                 1.2927,                 0.9435,                 1.3577,                 0.9229,                0.93025,                0.93863,                0.50825,                 1.5801,                0.75608,                 1.3993,              0.0005172,              0.0005172,              0.0005172
                    251,                 1.2734,                0.90304,                 1.3442,                0.90733,                0.91964,                0.92358,                 0.4955,                 1.6383,                0.78309,                 1.4646,             0.00051713,             0.00051713,             0.00051713
                    252,                 1.2586,                0.90571,                 1.3408,                0.90797,                0.93161,                 0.9329,                0.47904,                 1.6946,                0.78011,                 1.4786,             0.00051706,             0.00051706,             0.00051706
                    253,                  1.275,                0.91816,                 1.3484,                0.91105,                 0.9361,                0.94801,                0.49648,                 1.6506,                0.75311,                 1.4452,             0.00051699,             0.00051699,             0.00051699
                    254,                 1.2355,                0.86148,                 1.3093,                0.92066,                0.94579,                0.95788,                0.51698,                 1.6126,                0.72674,                 1.4181,             0.00051692,             0.00051692,             0.00051692
                    255,                 1.3068,                0.95922,                 1.3756,                0.93007,                0.92936,                0.94689,                 0.4783,                  1.737,                0.76196,                 1.5589,             0.00051684,             0.00051684,             0.00051684
                    256,                 1.2575,                0.90718,                  1.329,                0.91423,                0.94679,                0.94368,                0.47229,                 1.7462,                0.75765,                 1.5586,             0.00051677,             0.00051677,             0.00051677
                    257,                 1.2345,                0.88384,                 1.3215,                0.91298,                0.94911,                0.94423,                0.49935,                 1.6434,                0.74433,                 1.4491,              0.0005167,              0.0005167,              0.0005167
                    258,                 1.2337,                0.89717,                  1.321,                0.91687,                0.93394,                0.94372,                0.50398,                 1.6242,                0.74712,                 1.4155,             0.00051663,             0.00051663,             0.00051663
                    259,                 1.2631,                0.91864,                 1.3396,                0.92493,                 0.9437,                0.94751,                0.50522,                  1.637,                0.77048,                 1.4224,             0.00051655,             0.00051655,             0.00051655
                    260,                 1.2567,                0.90664,                   1.33,                0.92762,                0.94292,                0.96222,                0.50814,                 1.6392,                0.77359,                  1.441,             0.00051648,             0.00051648,             0.00051648
                    261,                 1.2839,                0.94053,                 1.3659,                0.95209,                0.94909,                0.96278,                0.51465,                 1.6243,                0.76483,                  1.422,             0.00051641,             0.00051641,             0.00051641
                    262,                 1.2561,                0.92388,                 1.3262,                0.94172,                 0.9499,                0.96298,                0.51188,                 1.6299,                0.74731,                 1.4412,             0.00051634,             0.00051634,             0.00051634
                    263,                 1.2491,                0.91113,                 1.3365,                 0.9436,                0.93868,                0.96032,                0.51868,                 1.6064,                0.73169,                 1.4277,             0.00051626,             0.00051626,             0.00051626
                    264,                 1.2174,                0.89131,                  1.323,                0.93275,                0.94337,                0.95337,                0.51994,                 1.6077,                  0.739,                 1.4268,             0.00051619,             0.00051619,             0.00051619
                    265,                 1.2088,                0.86203,                 1.3151,                 0.9234,                0.95466,                0.95563,                0.51567,                  1.622,                0.75415,                 1.4326,             0.00051611,             0.00051611,             0.00051611
                    266,                 1.2896,                0.92621,                 1.3551,                0.92078,                0.94885,                0.95284,                0.51503,                 1.6273,                0.75064,                 1.4353,             0.00051604,             0.00051604,             0.00051604
                    267,                 1.3389,                0.98051,                 1.3834,                0.91013,                0.94073,                0.93813,                0.48176,                 1.6945,                0.77727,                 1.4789,             0.00051596,             0.00051596,             0.00051596
                    268,                 1.2307,                0.85459,                 1.3092,                0.91561,                0.93898,                0.95357,                0.51465,                 1.5866,                 0.7508,                 1.4317,             0.00051589,             0.00051589,             0.00051589
                    269,                 1.3053,                0.90326,                 1.3781,                0.91218,                0.93542,                0.95473,                0.52271,                 1.5667,                0.74858,                 1.4149,             0.00051581,             0.00051581,             0.00051581
                    270,                 1.2561,                0.89927,                 1.3366,                0.93947,                0.93078,                0.95837,                0.51999,                 1.5994,                0.74448,                 1.3965,             0.00051574,             0.00051574,             0.00051574
                    271,                  1.288,                0.91026,                   1.33,                0.91069,                0.94895,                0.95311,                0.50721,                 1.6386,                0.76648,                 1.4059,             0.00051566,             0.00051566,             0.00051566
                    272,                 1.2601,                0.89676,                 1.3281,                0.93259,                0.94656,                 0.9647,                0.52074,                 1.6015,                0.76259,                 1.4004,             0.00051559,             0.00051559,             0.00051559
                    273,                 1.2366,                0.87089,                 1.3255,                0.93457,                0.95804,                 0.9656,                0.52463,                 1.6007,                0.75014,                 1.4064,             0.00051551,             0.00051551,             0.00051551
                    274,                 1.2357,                0.87248,                 1.3034,                0.93242,                0.95859,                0.96103,                0.51048,                 1.6462,                0.76165,                 1.4351,             0.00051543,             0.00051543,             0.00051543
